port_fact_sk,date_key,geo_sk,event_sk,avg_wait_days,vessels_anchor,utilization_pct,congestion_level,load_timestamp
1391,20210830,14,,30.5,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
1392,20210906,14,,63.2,29,99.0,Critical,Wed May 13 12:51:38 EET 2026
1393,20210913,14,,43.2,27,99.0,Critical,Wed May 13 12:51:38 EET 2026
1394,20210920,14,,77.1,34,99.0,Critical,Wed May 13 12:51:38 EET 2026
1395,20210927,14,,26.1,11,99.0,Critical,Wed May 13 12:51:38 EET 2026
1396,20211004,14,,27.4,23,99.0,Critical,Wed May 13 12:51:38 EET 2026
1397,20211011,14,,33.9,16,99.0,Critical,Wed May 13 12:51:38 EET 2026
1398,20211018,14,,50.6,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
1399,20211025,14,,36.8,26,99.0,Critical,Wed May 13 12:51:38 EET 2026
1400,20211101,14,,25.3,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
1401,20211108,14,,40.1,23,99.0,Critical,Wed May 13 12:51:38 EET 2026
1402,20211115,14,,44.1,16,99.0,Critical,Wed May 13 12:51:38 EET 2026
1403,20211122,14,,27.5,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
1404,20211129,14,,39.7,25,99.0,Critical,Wed May 13 12:51:38 EET 2026
1405,20211206,14,,39.4,31,99.0,Critical,Wed May 13 12:51:38 EET 2026
1406,20211213,14,,61.6,29,99.0,Critical,Wed May 13 12:51:38 EET 2026
1407,20211220,14,,26.2,12,99.0,Critical,Wed May 13 12:51:38 EET 2026
1408,20211227,14,,37.4,16,99.0,Critical,Wed May 13 12:51:38 EET 2026
1409,20220103,14,,57.0,25,99.0,Critical,Wed May 13 12:51:38 EET 2026
1410,20220110,14,,26.9,10,99.0,Critical,Wed May 13 12:51:38 EET 2026
1411,20220117,14,,26.4,20,99.0,Critical,Wed May 13 12:51:38 EET 2026
1412,20220124,14,,22.8,19,99.0,Critical,Wed May 13 12:51:38 EET 2026
1413,20220131,14,,40.0,18,99.0,Critical,Wed May 13 12:51:38 EET 2026
1414,20220207,14,,38.7,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
1415,20220214,14,,33.5,20,99.0,Critical,Wed May 13 12:51:38 EET 2026
1416,20220221,14,,37.0,12,99.0,Critical,Wed May 13 12:51:38 EET 2026
1417,20220228,14,,21.9,13,99.0,Critical,Wed May 13 12:51:38 EET 2026
1418,20220307,14,,40.3,21,99.0,Critical,Wed May 13 12:51:38 EET 2026
1419,20220314,14,,29.8,19,99.0,Critical,Wed May 13 12:51:38 EET 2026
1420,20220321,14,,26.2,26,99.0,Critical,Wed May 13 12:51:38 EET 2026
1421,20220328,14,,35.3,28,99.0,Critical,Wed May 13 12:51:38 EET 2026
1422,20220404,14,,43.6,24,99.0,Critical,Wed May 13 12:51:38 EET 2026
1423,20220411,14,,14.6,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
1424,20220418,14,,40.3,25,99.0,Critical,Wed May 13 12:51:38 EET 2026
1425,20220425,14,,35.7,23,99.0,Critical,Wed May 13 12:51:38 EET 2026
1426,20220502,14,,18.0,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
1427,20220509,14,,30.0,13,99.0,Critical,Wed May 13 12:51:38 EET 2026
1428,20220516,14,,21.9,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
1429,20220523,14,,29.4,13,99.0,Critical,Wed May 13 12:51:38 EET 2026
1430,20220530,14,,29.4,22,99.0,Critical,Wed May 13 12:51:38 EET 2026
1431,20220606,14,,25.2,12,99.0,Critical,Wed May 13 12:51:38 EET 2026
1432,20220613,14,,34.9,10,99.0,Critical,Wed May 13 12:51:38 EET 2026
1433,20220620,14,,38.6,19,99.0,Critical,Wed May 13 12:51:38 EET 2026
1434,20220627,14,,19.2,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
1435,20220704,14,,14.2,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
1436,20220711,14,,10.5,9,87.7,Congested,Wed May 13 12:51:38 EET 2026
1437,20220718,14,,14.8,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
1438,20220725,14,,15.0,11,99.0,Critical,Wed May 13 12:51:38 EET 2026
1439,20220801,14,,14.6,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
1440,20220808,14,,6.4,4,54.8,Normal,Wed May 13 12:51:38 EET 2026
1441,20220815,14,,8.0,1,67.1,Busy,Wed May 13 12:51:38 EET 2026
1442,20220822,14,,12.5,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
1443,20220829,14,,16.1,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
1444,20220905,14,,8.1,4,67.5,Busy,Wed May 13 12:51:38 EET 2026
1445,20220912,14,,18.8,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
1446,20220919,14,,10.1,7,84.8,Congested,Wed May 13 12:51:38 EET 2026
1447,20220926,14,,13.2,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
1448,20221003,14,,13.9,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
1449,20221010,14,,8.5,5,73.5,Busy,Wed May 13 12:51:38 EET 2026
1450,20221017,14,,16.7,2,99.0,Critical,Wed May 13 12:51:38 EET 2026
1451,20221024,14,,13.2,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
1452,20221031,14,,13.2,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
1453,20221107,14,,8.3,8,67.2,Busy,Wed May 13 12:51:38 EET 2026
1454,20221114,14,,9.6,4,85.9,Congested,Wed May 13 12:51:38 EET 2026
1455,20221121,14,,18.1,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
1456,20221128,14,,14.3,12,99.0,Critical,Wed May 13 12:51:38 EET 2026
1457,20221205,14,,10.4,7,92.3,Congested,Wed May 13 12:51:38 EET 2026
1458,20221212,14,,12.8,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
1459,20221219,14,,12.6,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
1460,20221226,14,,11.1,5,93.5,Congested,Wed May 13 12:51:38 EET 2026
1461,20230102,14,,8.5,3,72.0,Busy,Wed May 13 12:51:38 EET 2026
1462,20230109,14,,8.7,5,76.7,Busy,Wed May 13 12:51:38 EET 2026
1463,20230116,14,,16.5,13,99.0,Critical,Wed May 13 12:51:38 EET 2026
1464,20230123,14,,7.6,4,62.9,Busy,Wed May 13 12:51:38 EET 2026
1465,20230130,14,,8.0,4,62.3,Busy,Wed May 13 12:51:38 EET 2026
1466,20230206,14,,8.9,2,82.1,Congested,Wed May 13 12:51:38 EET 2026
1467,20230213,14,,16.2,14,99.0,Critical,Wed May 13 12:51:38 EET 2026
1468,20230220,14,,8.4,5,71.0,Busy,Wed May 13 12:51:38 EET 2026
1469,20230227,14,,14.2,10,99.0,Critical,Wed May 13 12:51:38 EET 2026
1470,20230306,14,,12.6,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
1471,20230313,14,,12.8,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
1472,20230320,14,,8.6,4,81.1,Congested,Wed May 13 12:51:38 EET 2026
1473,20230327,14,,12.5,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
1474,20230403,14,,13.3,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
1475,20230410,14,,15.6,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
1476,20230417,14,,14.0,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
1477,20230424,14,,16.7,14,99.0,Critical,Wed May 13 12:51:38 EET 2026
1478,20230501,14,,9.6,7,85.1,Congested,Wed May 13 12:51:38 EET 2026
1479,20230508,14,,10.4,6,85.5,Congested,Wed May 13 12:51:38 EET 2026
1480,20230515,14,,17.1,15,99.0,Critical,Wed May 13 12:51:38 EET 2026
1481,20230522,14,,12.8,13,99.0,Critical,Wed May 13 12:51:38 EET 2026
1482,20230529,14,,17.3,11,99.0,Critical,Wed May 13 12:51:38 EET 2026
1483,20230605,14,,9.5,7,77.4,Busy,Wed May 13 12:51:38 EET 2026
1484,20230612,14,,12.0,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
1485,20230619,14,,11.0,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
1486,20230626,14,,12.5,2,99.0,Critical,Wed May 13 12:51:38 EET 2026
1487,20230703,14,,10.6,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
1488,20230710,14,,11.7,2,99.0,Critical,Wed May 13 12:51:38 EET 2026
1489,20230717,14,,7.9,5,72.5,Busy,Wed May 13 12:51:38 EET 2026
1490,20230724,14,,9.9,4,88.6,Congested,Wed May 13 12:51:38 EET 2026
1491,20230731,14,,9.9,6,83.6,Congested,Wed May 13 12:51:38 EET 2026
1492,20230807,14,,9.2,1,82.8,Congested,Wed May 13 12:51:38 EET 2026
1493,20230814,14,,15.3,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
1494,20230821,14,,8.3,6,77.2,Busy,Wed May 13 12:51:38 EET 2026
1495,20230828,14,,10.2,3,87.8,Congested,Wed May 13 12:51:38 EET 2026
1496,20230904,14,,9.6,6,85.4,Congested,Wed May 13 12:51:38 EET 2026
1497,20230911,14,,14.4,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
1498,20230918,14,,15.8,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
1499,20230925,14,,11.8,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
1500,20231002,14,,14.2,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
1501,20231009,14,,16.0,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
1502,20231016,14,,7.9,3,67.3,Busy,Wed May 13 12:51:38 EET 2026
1503,20231023,14,,18.1,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
1504,20231030,14,,15.9,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
1505,20231106,14,,11.0,3,92.1,Congested,Wed May 13 12:51:38 EET 2026
1506,20231113,14,,11.8,7,97.7,Critical,Wed May 13 12:51:38 EET 2026
1507,20231120,14,,11.7,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
1508,20231127,14,,8.1,4,72.5,Busy,Wed May 13 12:51:38 EET 2026
1509,20231204,14,,9.0,8,73.5,Busy,Wed May 13 12:51:38 EET 2026
1510,20231211,14,,12.8,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
1511,20231218,14,,10.6,8,89.0,Congested,Wed May 13 12:51:38 EET 2026
1512,20231225,14,,8.8,2,76.4,Busy,Wed May 13 12:51:38 EET 2026
1513,20240101,14,,7.9,4,65.5,Busy,Wed May 13 12:51:38 EET 2026
1514,20240108,14,,11.1,2,96.7,Critical,Wed May 13 12:51:38 EET 2026
1515,20240115,14,,16.7,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
1516,20240122,14,,9.4,1,83.5,Congested,Wed May 13 12:51:38 EET 2026
1517,20240129,14,,9.2,6,82.1,Congested,Wed May 13 12:51:38 EET 2026
1518,20240205,14,,10.4,2,97.3,Critical,Wed May 13 12:51:38 EET 2026
1519,20240212,14,,10.9,7,89.3,Congested,Wed May 13 12:51:38 EET 2026
1520,20240219,14,,12.5,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
1521,20240226,14,,12.4,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
1522,20240304,14,,12.9,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
1523,20240311,14,,9.5,5,87.9,Congested,Wed May 13 12:51:38 EET 2026
1524,20240318,14,,11.0,6,90.4,Congested,Wed May 13 12:51:38 EET 2026
1525,20240325,14,,12.7,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
1526,20240401,14,,16.9,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
1527,20240408,14,,10.1,5,88.6,Congested,Wed May 13 12:51:38 EET 2026
1528,20240415,14,,12.9,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
1529,20240422,14,,13.0,10,99.0,Critical,Wed May 13 12:51:38 EET 2026
1530,20240429,14,,14.4,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
1531,20240506,14,,14.2,11,99.0,Critical,Wed May 13 12:51:38 EET 2026
1532,20240513,14,,11.2,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
1533,20240520,14,,11.5,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
1534,20240527,14,,15.0,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
1535,20240603,14,,13.7,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
1536,20240610,14,,12.7,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
1537,20240617,14,,11.4,4,96.7,Critical,Wed May 13 12:51:38 EET 2026
1538,20240624,14,,10.5,6,91.9,Congested,Wed May 13 12:51:38 EET 2026
1539,20240701,14,,13.8,2,99.0,Critical,Wed May 13 12:51:38 EET 2026
1540,20240708,14,,12.2,2,99.0,Critical,Wed May 13 12:51:38 EET 2026
1541,20240715,14,,9.9,3,87.9,Congested,Wed May 13 12:51:38 EET 2026
1542,20240722,14,,6.6,6,59.4,Normal,Wed May 13 12:51:38 EET 2026
1543,20240729,14,,11.7,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
1544,20240805,14,,13.9,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
1545,20240812,14,,15.1,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
1546,20240819,14,,18.3,14,99.0,Critical,Wed May 13 12:51:38 EET 2026
1547,20240826,14,,11.9,1,99.0,Critical,Wed May 13 12:51:38 EET 2026
1548,20240902,14,,12.1,2,99.0,Critical,Wed May 13 12:51:38 EET 2026
1549,20240909,14,,15.4,1,99.0,Critical,Wed May 13 12:51:38 EET 2026
1550,20240916,14,,8.5,4,72.4,Busy,Wed May 13 12:51:38 EET 2026
1551,20240923,14,,8.8,2,67.1,Busy,Wed May 13 12:51:38 EET 2026
1552,20240930,14,,19.0,19,99.0,Critical,Wed May 13 12:51:38 EET 2026
1553,20241007,14,,11.3,8,95.7,Critical,Wed May 13 12:51:38 EET 2026
1554,20241014,14,,12.1,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
1555,20241021,14,,9.5,5,80.6,Congested,Wed May 13 12:51:38 EET 2026
1556,20241028,14,,17.2,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
1557,20241104,14,,10.8,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
1558,20241111,14,,11.9,10,99.0,Critical,Wed May 13 12:51:38 EET 2026
1559,20241118,14,,13.2,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
1560,20241125,14,,16.9,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
1561,20241202,14,,9.1,5,77.3,Busy,Wed May 13 12:51:38 EET 2026
1562,20241209,14,,13.8,2,99.0,Critical,Wed May 13 12:51:38 EET 2026
1563,20241216,14,,16.2,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
1564,20241223,14,,14.6,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
1565,20241230,14,,11.9,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
1566,20190107,3,20,24.4,16,66.8,Busy,Wed May 13 12:51:38 EET 2026
1567,20190114,3,20,27.3,20,77.6,Busy,Wed May 13 12:51:38 EET 2026
1568,20190121,3,20,26.5,14,78.5,Busy,Wed May 13 12:51:38 EET 2026
1569,20190128,3,20,30.3,15,85.0,Congested,Wed May 13 12:51:38 EET 2026
1570,20190204,3,20,33.5,17,94.3,Congested,Wed May 13 12:51:38 EET 2026
1571,20190211,3,20,27.3,15,79.4,Busy,Wed May 13 12:51:38 EET 2026
1572,20190218,3,20,23.7,17,65.7,Busy,Wed May 13 12:51:38 EET 2026
1573,20190225,3,20,34.2,29,96.4,Critical,Wed May 13 12:51:38 EET 2026
1574,20190304,3,20,31.4,26,90.4,Congested,Wed May 13 12:51:38 EET 2026
1575,20190311,3,20,37.9,29,99.0,Critical,Wed May 13 12:51:38 EET 2026
1576,20190318,3,20,30.2,13,85.5,Congested,Wed May 13 12:51:38 EET 2026
1577,20190325,3,20,25.7,5,73.2,Busy,Wed May 13 12:51:38 EET 2026
1578,20190401,3,20,28.6,4,78.7,Busy,Wed May 13 12:51:38 EET 2026
1579,20190408,3,20,30.7,9,80.7,Congested,Wed May 13 12:51:38 EET 2026
1580,20190415,3,20,30.5,18,82.8,Congested,Wed May 13 12:51:38 EET 2026
1581,20190422,3,20,35.1,19,91.2,Congested,Wed May 13 12:51:38 EET 2026
1582,20190429,3,20,38.0,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
1583,20190506,3,20,28.4,15,83.7,Congested,Wed May 13 12:51:38 EET 2026
1584,20190513,3,20,33.9,15,93.1,Congested,Wed May 13 12:51:38 EET 2026
1585,20190520,3,20,21.3,12,67.6,Busy,Wed May 13 12:51:38 EET 2026
1586,20190527,3,20,31.0,12,85.5,Congested,Wed May 13 12:51:38 EET 2026
1587,20190603,3,20,37.8,33,99.0,Critical,Wed May 13 12:51:38 EET 2026
1588,20190610,3,20,28.9,9,74.7,Busy,Wed May 13 12:51:38 EET 2026
1589,20190617,3,20,28.2,12,72.7,Busy,Wed May 13 12:51:38 EET 2026
1590,20190624,3,20,26.7,5,72.9,Busy,Wed May 13 12:51:38 EET 2026
1591,20190701,3,20,25.5,18,63.5,Busy,Wed May 13 12:51:38 EET 2026
1592,20190708,3,20,28.0,14,79.7,Busy,Wed May 13 12:51:38 EET 2026
1593,20190715,3,20,24.4,12,66.2,Busy,Wed May 13 12:51:38 EET 2026
1594,20190722,3,20,26.7,12,84.2,Congested,Wed May 13 12:51:38 EET 2026
1595,20190729,3,20,30.4,20,87.7,Congested,Wed May 13 12:51:38 EET 2026
1596,20190805,3,20,28.8,15,78.0,Busy,Wed May 13 12:51:38 EET 2026
1597,20190812,3,20,38.0,30,99.0,Critical,Wed May 13 12:51:38 EET 2026
1598,20190819,3,20,24.6,10,72.3,Busy,Wed May 13 12:51:38 EET 2026
1599,20190826,3,20,24.9,9,78.2,Busy,Wed May 13 12:51:38 EET 2026
1600,20190902,3,20,36.8,20,99.0,Critical,Wed May 13 12:51:38 EET 2026
1601,20190909,3,20,32.3,27,85.7,Congested,Wed May 13 12:51:38 EET 2026
1602,20190916,3,20,32.1,15,87.5,Congested,Wed May 13 12:51:38 EET 2026
1603,20190923,3,20,33.0,12,92.9,Congested,Wed May 13 12:51:38 EET 2026
1604,20190930,3,20,24.5,13,68.3,Busy,Wed May 13 12:51:38 EET 2026
1605,20191007,3,20,25.1,5,71.9,Busy,Wed May 13 12:51:38 EET 2026
1606,20191014,3,20,24.1,0,68.7,Busy,Wed May 13 12:51:38 EET 2026
1607,20191021,3,20,28.1,25,85.1,Congested,Wed May 13 12:51:38 EET 2026
1608,20191028,3,20,29.3,7,76.8,Busy,Wed May 13 12:51:38 EET 2026
1609,20191104,3,20,33.7,21,90.9,Congested,Wed May 13 12:51:38 EET 2026
1610,20191111,3,20,20.0,6,52.4,Normal,Wed May 13 12:51:38 EET 2026
1611,20191118,3,20,27.2,12,75.0,Busy,Wed May 13 12:51:38 EET 2026
1612,20191125,3,20,30.4,16,83.4,Congested,Wed May 13 12:51:38 EET 2026
1613,20191202,3,20,31.7,11,88.1,Congested,Wed May 13 12:51:38 EET 2026
1614,20191209,3,20,23.7,22,60.8,Busy,Wed May 13 12:51:38 EET 2026
1615,20191216,3,20,24.3,25,65.6,Busy,Wed May 13 12:51:38 EET 2026
1616,20191223,3,20,26.5,13,72.5,Busy,Wed May 13 12:51:38 EET 2026
1617,20191230,3,20,16.5,8,46.0,Normal,Wed May 13 12:51:38 EET 2026
1618,20200106,3,25,34.1,15,98.2,Critical,Wed May 13 12:51:38 EET 2026
1619,20200113,3,25,31.4,11,82.8,Congested,Wed May 13 12:51:38 EET 2026
1620,20200120,3,25,34.5,18,99.0,Critical,Wed May 13 12:51:38 EET 2026
1621,20200127,3,25,32.8,11,92.2,Congested,Wed May 13 12:51:38 EET 2026
1622,20200203,3,25,30.9,17,83.2,Congested,Wed May 13 12:51:38 EET 2026
1623,20200210,3,25,36.3,12,93.8,Congested,Wed May 13 12:51:38 EET 2026
1624,20200217,3,25,26.6,12,76.4,Busy,Wed May 13 12:51:38 EET 2026
1625,20200224,3,25,26.9,12,80.8,Congested,Wed May 13 12:51:38 EET 2026
1626,20200302,3,25,23.3,4,65.4,Busy,Wed May 13 12:51:38 EET 2026
1627,20200309,3,25,22.2,14,64.4,Busy,Wed May 13 12:51:38 EET 2026
1628,20200316,3,25,29.3,16,83.9,Congested,Wed May 13 12:51:38 EET 2026
1629,20200323,3,25,18.9,8,54.8,Normal,Wed May 13 12:51:38 EET 2026
1630,20200330,3,25,28.2,19,78.7,Busy,Wed May 13 12:51:38 EET 2026
1631,20200406,3,25,87.4,41,99.0,Critical,Wed May 13 12:51:38 EET 2026
1632,20200413,3,25,56.5,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
1633,20200420,3,25,76.8,65,99.0,Critical,Wed May 13 12:51:38 EET 2026
1634,20200427,3,25,66.8,11,99.0,Critical,Wed May 13 12:51:38 EET 2026
1635,20200504,3,25,74.4,19,99.0,Critical,Wed May 13 12:51:38 EET 2026
1636,20200511,3,25,54.5,38,99.0,Critical,Wed May 13 12:51:38 EET 2026
1637,20200518,3,25,56.4,45,99.0,Critical,Wed May 13 12:51:38 EET 2026
1638,20200525,3,25,43.3,21,99.0,Critical,Wed May 13 12:51:38 EET 2026
1639,20200601,3,25,54.0,24,99.0,Critical,Wed May 13 12:51:38 EET 2026
1640,20200608,3,25,53.1,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
1641,20200615,3,25,64.0,20,99.0,Critical,Wed May 13 12:51:38 EET 2026
1642,20200622,3,25,95.4,81,99.0,Critical,Wed May 13 12:51:38 EET 2026
1643,20200629,3,25,123.8,73,99.0,Critical,Wed May 13 12:51:38 EET 2026
1644,20200706,3,25,76.9,63,99.0,Critical,Wed May 13 12:51:38 EET 2026
1645,20200713,3,25,43.7,29,99.0,Critical,Wed May 13 12:51:38 EET 2026
1646,20200720,3,25,59.6,26,99.0,Critical,Wed May 13 12:51:38 EET 2026
1647,20200727,3,25,97.4,35,99.0,Critical,Wed May 13 12:51:38 EET 2026
1648,20200803,3,25,62.5,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
1649,20200810,3,25,32.8,27,92.8,Congested,Wed May 13 12:51:38 EET 2026
1650,20200817,3,25,32.3,1,90.0,Congested,Wed May 13 12:51:38 EET 2026
1651,20200824,3,25,50.5,36,99.0,Critical,Wed May 13 12:51:38 EET 2026
1652,20200831,3,25,89.7,37,99.0,Critical,Wed May 13 12:51:38 EET 2026
1653,20200907,3,25,63.2,48,99.0,Critical,Wed May 13 12:51:38 EET 2026
1654,20200914,3,25,67.6,41,99.0,Critical,Wed May 13 12:51:38 EET 2026
1655,20200921,3,25,62.3,24,99.0,Critical,Wed May 13 12:51:38 EET 2026
1656,20200928,3,25,39.8,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
1657,20201005,3,25,44.1,25,99.0,Critical,Wed May 13 12:51:38 EET 2026
1658,20201012,3,25,71.1,38,99.0,Critical,Wed May 13 12:51:38 EET 2026
1659,20201019,3,25,70.8,64,99.0,Critical,Wed May 13 12:51:38 EET 2026
1660,20201026,3,25,56.1,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
1661,20201102,3,25,69.2,37,99.0,Critical,Wed May 13 12:51:38 EET 2026
1662,20201109,3,25,88.2,54,99.0,Critical,Wed May 13 12:51:38 EET 2026
1663,20201116,3,25,79.6,36,99.0,Critical,Wed May 13 12:51:38 EET 2026
1664,20201123,3,25,102.7,32,99.0,Critical,Wed May 13 12:51:38 EET 2026
1665,20201130,3,25,72.1,26,99.0,Critical,Wed May 13 12:51:38 EET 2026
1666,20201207,3,25,73.1,68,99.0,Critical,Wed May 13 12:51:38 EET 2026
1667,20201214,3,25,42.8,19,99.0,Critical,Wed May 13 12:51:38 EET 2026
1668,20201221,3,25,70.7,30,99.0,Critical,Wed May 13 12:51:38 EET 2026
1669,20201228,3,25,44.3,24,99.0,Critical,Wed May 13 12:51:38 EET 2026
1670,20210104,3,,165.0,13,99.0,Critical,Wed May 13 12:51:38 EET 2026
1671,20210111,3,,222.5,46,99.0,Critical,Wed May 13 12:51:38 EET 2026
1672,20210118,3,,106.3,13,99.0,Critical,Wed May 13 12:51:38 EET 2026
1673,20210125,3,,82.9,29,99.0,Critical,Wed May 13 12:51:38 EET 2026
1674,20210201,3,,195.1,90,99.0,Critical,Wed May 13 12:51:38 EET 2026
1675,20210208,3,,226.0,182,99.0,Critical,Wed May 13 12:51:38 EET 2026
1676,20210215,3,,101.7,100,99.0,Critical,Wed May 13 12:51:38 EET 2026
1677,20210222,3,,183.0,71,99.0,Critical,Wed May 13 12:51:38 EET 2026
1678,20210301,3,27,150.9,61,99.0,Critical,Wed May 13 12:51:38 EET 2026
1679,20210308,3,27,124.3,105,99.0,Critical,Wed May 13 12:51:38 EET 2026
1680,20210315,3,27,102.2,88,99.0,Critical,Wed May 13 12:51:38 EET 2026
1681,20210322,3,27,156.4,73,99.0,Critical,Wed May 13 12:51:38 EET 2026
1682,20210329,3,27,73.1,28,99.0,Critical,Wed May 13 12:51:38 EET 2026
1683,20210405,3,,122.0,30,99.0,Critical,Wed May 13 12:51:38 EET 2026
1684,20210412,3,,257.2,118,99.0,Critical,Wed May 13 12:51:38 EET 2026
1685,20210419,3,,99.6,45,99.0,Critical,Wed May 13 12:51:38 EET 2026
1686,20210426,3,,166.8,107,99.0,Critical,Wed May 13 12:51:38 EET 2026
1687,20210503,3,,211.1,99,99.0,Critical,Wed May 13 12:51:38 EET 2026
1688,20210510,3,,68.1,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
1689,20210517,3,,135.4,101,99.0,Critical,Wed May 13 12:51:38 EET 2026
1690,20210524,3,,59.3,41,99.0,Critical,Wed May 13 12:51:38 EET 2026
1691,20210531,3,,154.1,117,99.0,Critical,Wed May 13 12:51:38 EET 2026
1692,20210607,3,,155.6,69,99.0,Critical,Wed May 13 12:51:38 EET 2026
1693,20210614,3,,160.4,116,99.0,Critical,Wed May 13 12:51:38 EET 2026
1694,20210621,3,,165.4,82,99.0,Critical,Wed May 13 12:51:38 EET 2026
1695,20210628,3,,95.2,68,99.0,Critical,Wed May 13 12:51:38 EET 2026
1696,20210705,3,,110.0,99,99.0,Critical,Wed May 13 12:51:38 EET 2026
1697,20210712,3,,215.5,180,99.0,Critical,Wed May 13 12:51:38 EET 2026
1698,20210719,3,,121.9,95,99.0,Critical,Wed May 13 12:51:38 EET 2026
1699,20210726,3,,252.9,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
1700,20210802,3,,199.0,164,99.0,Critical,Wed May 13 12:51:38 EET 2026
1701,20210809,3,,177.2,111,99.0,Critical,Wed May 13 12:51:38 EET 2026
1702,20210816,3,,190.1,86,99.0,Critical,Wed May 13 12:51:38 EET 2026
1703,20210823,3,,145.2,69,99.0,Critical,Wed May 13 12:51:38 EET 2026
1704,20210830,3,,187.5,78,99.0,Critical,Wed May 13 12:51:38 EET 2026
1705,20210906,3,,79.9,46,99.0,Critical,Wed May 13 12:51:38 EET 2026
1706,20210913,3,,78.6,17,99.0,Critical,Wed May 13 12:51:38 EET 2026
1707,20210920,3,,136.3,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
1708,20210927,3,,135.6,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
1709,20211004,3,,209.7,70,99.0,Critical,Wed May 13 12:51:38 EET 2026
1710,20211011,3,,80.9,55,99.0,Critical,Wed May 13 12:51:38 EET 2026
1711,20211018,3,,222.0,111,99.0,Critical,Wed May 13 12:51:38 EET 2026
