port_fact_sk,date_key,geo_sk,era_sk,avg_wait_days,vessels_anchor,utilization_pct,congestion_level,load_timestamp
1352,20201130,14,4,31.7,12,99.0,Critical,Wed May 13 12:51:38 EET 2026
1353,20201207,14,4,16.7,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
1354,20201214,14,4,12.9,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
1355,20201221,14,4,23.7,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
1356,20201228,14,4,22.9,11,99.0,Critical,Wed May 13 12:51:38 EET 2026
1357,20210104,14,4,40.0,33,99.0,Critical,Wed May 13 12:51:38 EET 2026
1358,20210111,14,4,58.7,39,99.0,Critical,Wed May 13 12:51:38 EET 2026
1359,20210118,14,4,33.6,22,99.0,Critical,Wed May 13 12:51:38 EET 2026
1360,20210125,14,4,88.9,23,99.0,Critical,Wed May 13 12:51:38 EET 2026
1361,20210201,14,4,34.1,16,99.0,Critical,Wed May 13 12:51:38 EET 2026
1362,20210208,14,4,26.2,10,99.0,Critical,Wed May 13 12:51:38 EET 2026
1363,20210215,14,4,22.3,15,99.0,Critical,Wed May 13 12:51:38 EET 2026
1364,20210222,14,4,54.4,24,99.0,Critical,Wed May 13 12:51:38 EET 2026
1365,20210301,14,4,40.1,19,99.0,Critical,Wed May 13 12:51:38 EET 2026
1366,20210308,14,4,32.7,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
1367,20210315,14,4,56.3,24,99.0,Critical,Wed May 13 12:51:38 EET 2026
1368,20210322,14,4,36.3,16,99.0,Critical,Wed May 13 12:51:38 EET 2026
1369,20210329,14,4,40.4,23,99.0,Critical,Wed May 13 12:51:38 EET 2026
1370,20210405,14,4,35.7,27,99.0,Critical,Wed May 13 12:51:38 EET 2026
1371,20210412,14,4,33.3,24,99.0,Critical,Wed May 13 12:51:38 EET 2026
1372,20210419,14,4,52.6,20,99.0,Critical,Wed May 13 12:51:38 EET 2026
1373,20210426,14,4,56.9,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
1374,20210503,14,4,65.9,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
1375,20210510,14,4,19.0,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
1376,20210517,14,4,39.3,25,99.0,Critical,Wed May 13 12:51:38 EET 2026
1377,20210524,14,4,34.2,17,99.0,Critical,Wed May 13 12:51:38 EET 2026
1378,20210531,14,4,57.8,19,99.0,Critical,Wed May 13 12:51:38 EET 2026
1379,20210607,14,4,62.0,28,99.0,Critical,Wed May 13 12:51:38 EET 2026
1380,20210614,14,4,95.0,52,99.0,Critical,Wed May 13 12:51:38 EET 2026
1381,20210621,14,4,31.7,16,99.0,Critical,Wed May 13 12:51:38 EET 2026
1382,20210628,14,4,31.4,12,99.0,Critical,Wed May 13 12:51:38 EET 2026
1383,20210705,14,4,49.9,23,99.0,Critical,Wed May 13 12:51:38 EET 2026
1384,20210712,14,4,22.0,12,99.0,Critical,Wed May 13 12:51:38 EET 2026
1385,20210719,14,4,29.4,16,99.0,Critical,Wed May 13 12:51:38 EET 2026
1386,20210726,14,4,54.3,38,99.0,Critical,Wed May 13 12:51:38 EET 2026
1387,20210802,14,4,64.6,24,99.0,Critical,Wed May 13 12:51:38 EET 2026
1388,20210809,14,4,36.9,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
1389,20210816,14,4,34.2,32,99.0,Critical,Wed May 13 12:51:38 EET 2026
1390,20210823,14,4,28.1,10,99.0,Critical,Wed May 13 12:51:38 EET 2026
1391,20210830,14,4,30.5,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
1392,20210906,14,4,63.2,29,99.0,Critical,Wed May 13 12:51:38 EET 2026
1393,20210913,14,4,43.2,27,99.0,Critical,Wed May 13 12:51:38 EET 2026
1394,20210920,14,4,77.1,34,99.0,Critical,Wed May 13 12:51:38 EET 2026
1395,20210927,14,4,26.1,11,99.0,Critical,Wed May 13 12:51:38 EET 2026
1396,20211004,14,4,27.4,23,99.0,Critical,Wed May 13 12:51:38 EET 2026
1397,20211011,14,4,33.9,16,99.0,Critical,Wed May 13 12:51:38 EET 2026
1398,20211018,14,4,50.6,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
1399,20211025,14,4,36.8,26,99.0,Critical,Wed May 13 12:51:38 EET 2026
1400,20211101,14,4,25.3,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
1401,20211108,14,4,40.1,23,99.0,Critical,Wed May 13 12:51:38 EET 2026
1402,20211115,14,4,44.1,16,99.0,Critical,Wed May 13 12:51:38 EET 2026
1403,20211122,14,4,27.5,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
1404,20211129,14,4,39.7,25,99.0,Critical,Wed May 13 12:51:38 EET 2026
1405,20211206,14,4,39.4,31,99.0,Critical,Wed May 13 12:51:38 EET 2026
1406,20211213,14,4,61.6,29,99.0,Critical,Wed May 13 12:51:38 EET 2026
1407,20211220,14,4,26.2,12,99.0,Critical,Wed May 13 12:51:38 EET 2026
1408,20211227,14,4,37.4,16,99.0,Critical,Wed May 13 12:51:38 EET 2026
1409,20220103,14,4,57.0,25,99.0,Critical,Wed May 13 12:51:38 EET 2026
1410,20220110,14,4,26.9,10,99.0,Critical,Wed May 13 12:51:38 EET 2026
1411,20220117,14,4,26.4,20,99.0,Critical,Wed May 13 12:51:38 EET 2026
1412,20220124,14,4,22.8,19,99.0,Critical,Wed May 13 12:51:38 EET 2026
1413,20220131,14,4,40.0,18,99.0,Critical,Wed May 13 12:51:38 EET 2026
1414,20220207,14,4,38.7,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
1415,20220214,14,4,33.5,20,99.0,Critical,Wed May 13 12:51:38 EET 2026
1416,20220221,14,4,37.0,12,99.0,Critical,Wed May 13 12:51:38 EET 2026
1417,20220228,14,4,21.9,13,99.0,Critical,Wed May 13 12:51:38 EET 2026
1418,20220307,14,4,40.3,21,99.0,Critical,Wed May 13 12:51:38 EET 2026
1419,20220314,14,4,29.8,19,99.0,Critical,Wed May 13 12:51:38 EET 2026
1420,20220321,14,4,26.2,26,99.0,Critical,Wed May 13 12:51:38 EET 2026
1421,20220328,14,4,35.3,28,99.0,Critical,Wed May 13 12:51:38 EET 2026
1422,20220404,14,4,43.6,24,99.0,Critical,Wed May 13 12:51:38 EET 2026
1423,20220411,14,4,14.6,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
1424,20220418,14,4,40.3,25,99.0,Critical,Wed May 13 12:51:38 EET 2026
1425,20220425,14,4,35.7,23,99.0,Critical,Wed May 13 12:51:38 EET 2026
1426,20220502,14,4,18.0,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
1427,20220509,14,4,30.0,13,99.0,Critical,Wed May 13 12:51:38 EET 2026
1428,20220516,14,4,21.9,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
1429,20220523,14,4,29.4,13,99.0,Critical,Wed May 13 12:51:38 EET 2026
1430,20220530,14,4,29.4,22,99.0,Critical,Wed May 13 12:51:38 EET 2026
1431,20220606,14,4,25.2,12,99.0,Critical,Wed May 13 12:51:38 EET 2026
1432,20220613,14,4,34.9,10,99.0,Critical,Wed May 13 12:51:38 EET 2026
1433,20220620,14,4,38.6,19,99.0,Critical,Wed May 13 12:51:38 EET 2026
1434,20220627,14,4,19.2,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
1435,20220704,14,4,14.2,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
1436,20220711,14,4,10.5,9,87.7,Congested,Wed May 13 12:51:38 EET 2026
1437,20220718,14,4,14.8,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
1438,20220725,14,4,15.0,11,99.0,Critical,Wed May 13 12:51:38 EET 2026
1439,20220801,14,4,14.6,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
1440,20220808,14,4,6.4,4,54.8,Normal,Wed May 13 12:51:38 EET 2026
1441,20220815,14,4,8.0,1,67.1,Busy,Wed May 13 12:51:38 EET 2026
1442,20220822,14,4,12.5,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
1443,20220829,14,4,16.1,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
1444,20220905,14,4,8.1,4,67.5,Busy,Wed May 13 12:51:38 EET 2026
1445,20220912,14,4,18.8,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
1446,20220919,14,4,10.1,7,84.8,Congested,Wed May 13 12:51:38 EET 2026
1447,20220926,14,4,13.2,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
1448,20221003,14,4,13.9,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
1449,20221010,14,4,8.5,5,73.5,Busy,Wed May 13 12:51:38 EET 2026
1450,20221017,14,4,16.7,2,99.0,Critical,Wed May 13 12:51:38 EET 2026
1451,20221024,14,4,13.2,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
1452,20221031,14,4,13.2,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
1453,20221107,14,4,8.3,8,67.2,Busy,Wed May 13 12:51:38 EET 2026
1454,20221114,14,4,9.6,4,85.9,Congested,Wed May 13 12:51:38 EET 2026
1455,20221121,14,4,18.1,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
1456,20221128,14,4,14.3,12,99.0,Critical,Wed May 13 12:51:38 EET 2026
1457,20221205,14,4,10.4,7,92.3,Congested,Wed May 13 12:51:38 EET 2026
1458,20221212,14,4,12.8,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
1459,20221219,14,4,12.6,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
1460,20221226,14,4,11.1,5,93.5,Congested,Wed May 13 12:51:38 EET 2026
1461,20230102,14,5,8.5,3,72.0,Busy,Wed May 13 12:51:38 EET 2026
1462,20230109,14,5,8.7,5,76.7,Busy,Wed May 13 12:51:38 EET 2026
1463,20230116,14,5,16.5,13,99.0,Critical,Wed May 13 12:51:38 EET 2026
1464,20230123,14,5,7.6,4,62.9,Busy,Wed May 13 12:51:38 EET 2026
1465,20230130,14,5,8.0,4,62.3,Busy,Wed May 13 12:51:38 EET 2026
1466,20230206,14,5,8.9,2,82.1,Congested,Wed May 13 12:51:38 EET 2026
1467,20230213,14,5,16.2,14,99.0,Critical,Wed May 13 12:51:38 EET 2026
1468,20230220,14,5,8.4,5,71.0,Busy,Wed May 13 12:51:38 EET 2026
1469,20230227,14,5,14.2,10,99.0,Critical,Wed May 13 12:51:38 EET 2026
1470,20230306,14,5,12.6,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
1471,20230313,14,5,12.8,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
1472,20230320,14,5,8.6,4,81.1,Congested,Wed May 13 12:51:38 EET 2026
1473,20230327,14,5,12.5,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
1474,20230403,14,5,13.3,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
1475,20230410,14,5,15.6,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
1476,20230417,14,5,14.0,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
1477,20230424,14,5,16.7,14,99.0,Critical,Wed May 13 12:51:38 EET 2026
1478,20230501,14,5,9.6,7,85.1,Congested,Wed May 13 12:51:38 EET 2026
1479,20230508,14,5,10.4,6,85.5,Congested,Wed May 13 12:51:38 EET 2026
1480,20230515,14,5,17.1,15,99.0,Critical,Wed May 13 12:51:38 EET 2026
1481,20230522,14,5,12.8,13,99.0,Critical,Wed May 13 12:51:38 EET 2026
1482,20230529,14,5,17.3,11,99.0,Critical,Wed May 13 12:51:38 EET 2026
1483,20230605,14,5,9.5,7,77.4,Busy,Wed May 13 12:51:38 EET 2026
1484,20230612,14,5,12.0,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
1485,20230619,14,5,11.0,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
1486,20230626,14,5,12.5,2,99.0,Critical,Wed May 13 12:51:38 EET 2026
1487,20230703,14,5,10.6,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
1488,20230710,14,5,11.7,2,99.0,Critical,Wed May 13 12:51:38 EET 2026
1489,20230717,14,5,7.9,5,72.5,Busy,Wed May 13 12:51:38 EET 2026
1490,20230724,14,5,9.9,4,88.6,Congested,Wed May 13 12:51:38 EET 2026
1491,20230731,14,5,9.9,6,83.6,Congested,Wed May 13 12:51:38 EET 2026
1492,20230807,14,5,9.2,1,82.8,Congested,Wed May 13 12:51:38 EET 2026
1493,20230814,14,5,15.3,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
1494,20230821,14,5,8.3,6,77.2,Busy,Wed May 13 12:51:38 EET 2026
1495,20230828,14,5,10.2,3,87.8,Congested,Wed May 13 12:51:38 EET 2026
1496,20230904,14,5,9.6,6,85.4,Congested,Wed May 13 12:51:38 EET 2026
1497,20230911,14,5,14.4,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
1498,20230918,14,5,15.8,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
1499,20230925,14,5,11.8,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
1500,20231002,14,5,14.2,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
1501,20231009,14,5,16.0,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
1502,20231016,14,5,7.9,3,67.3,Busy,Wed May 13 12:51:38 EET 2026
1503,20231023,14,5,18.1,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
1504,20231030,14,5,15.9,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
1505,20231106,14,5,11.0,3,92.1,Congested,Wed May 13 12:51:38 EET 2026
1506,20231113,14,5,11.8,7,97.7,Critical,Wed May 13 12:51:38 EET 2026
1507,20231120,14,5,11.7,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
1508,20231127,14,5,8.1,4,72.5,Busy,Wed May 13 12:51:38 EET 2026
1509,20231204,14,5,9.0,8,73.5,Busy,Wed May 13 12:51:38 EET 2026
1510,20231211,14,5,12.8,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
1511,20231218,14,5,10.6,8,89.0,Congested,Wed May 13 12:51:38 EET 2026
1512,20231225,14,5,8.8,2,76.4,Busy,Wed May 13 12:51:38 EET 2026
1513,20240101,14,5,7.9,4,65.5,Busy,Wed May 13 12:51:38 EET 2026
1514,20240108,14,5,11.1,2,96.7,Critical,Wed May 13 12:51:38 EET 2026
1515,20240115,14,5,16.7,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
1516,20240122,14,5,9.4,1,83.5,Congested,Wed May 13 12:51:38 EET 2026
1517,20240129,14,5,9.2,6,82.1,Congested,Wed May 13 12:51:38 EET 2026
1518,20240205,14,5,10.4,2,97.3,Critical,Wed May 13 12:51:38 EET 2026
1519,20240212,14,5,10.9,7,89.3,Congested,Wed May 13 12:51:38 EET 2026
1520,20240219,14,5,12.5,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
1521,20240226,14,5,12.4,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
1522,20240304,14,5,12.9,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
1523,20240311,14,5,9.5,5,87.9,Congested,Wed May 13 12:51:38 EET 2026
1524,20240318,14,5,11.0,6,90.4,Congested,Wed May 13 12:51:38 EET 2026
1525,20240325,14,5,12.7,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
1526,20240401,14,5,16.9,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
1527,20240408,14,5,10.1,5,88.6,Congested,Wed May 13 12:51:38 EET 2026
1528,20240415,14,5,12.9,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
1529,20240422,14,5,13.0,10,99.0,Critical,Wed May 13 12:51:38 EET 2026
1530,20240429,14,5,14.4,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
1531,20240506,14,5,14.2,11,99.0,Critical,Wed May 13 12:51:38 EET 2026
1532,20240513,14,5,11.2,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
1533,20240520,14,5,11.5,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
1534,20240527,14,5,15.0,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
1535,20240603,14,5,13.7,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
1536,20240610,14,5,12.7,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
1537,20240617,14,5,11.4,4,96.7,Critical,Wed May 13 12:51:38 EET 2026
1538,20240624,14,5,10.5,6,91.9,Congested,Wed May 13 12:51:38 EET 2026
1539,20240701,14,5,13.8,2,99.0,Critical,Wed May 13 12:51:38 EET 2026
1540,20240708,14,5,12.2,2,99.0,Critical,Wed May 13 12:51:38 EET 2026
1541,20240715,14,5,9.9,3,87.9,Congested,Wed May 13 12:51:38 EET 2026
1542,20240722,14,5,6.6,6,59.4,Normal,Wed May 13 12:51:38 EET 2026
1543,20240729,14,5,11.7,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
1544,20240805,14,5,13.9,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
1545,20240812,14,5,15.1,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
1546,20240819,14,5,18.3,14,99.0,Critical,Wed May 13 12:51:38 EET 2026
1547,20240826,14,5,11.9,1,99.0,Critical,Wed May 13 12:51:38 EET 2026
1548,20240902,14,5,12.1,2,99.0,Critical,Wed May 13 12:51:38 EET 2026
1549,20240909,14,5,15.4,1,99.0,Critical,Wed May 13 12:51:38 EET 2026
1550,20240916,14,5,8.5,4,72.4,Busy,Wed May 13 12:51:38 EET 2026
1551,20240923,14,5,8.8,2,67.1,Busy,Wed May 13 12:51:38 EET 2026
1552,20240930,14,5,19.0,19,99.0,Critical,Wed May 13 12:51:38 EET 2026
1553,20241007,14,5,11.3,8,95.7,Critical,Wed May 13 12:51:38 EET 2026
1554,20241014,14,5,12.1,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
1555,20241021,14,5,9.5,5,80.6,Congested,Wed May 13 12:51:38 EET 2026
1556,20241028,14,5,17.2,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
1557,20241104,14,5,10.8,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
1558,20241111,14,5,11.9,10,99.0,Critical,Wed May 13 12:51:38 EET 2026
1559,20241118,14,5,13.2,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
1560,20241125,14,5,16.9,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
1561,20241202,14,5,9.1,5,77.3,Busy,Wed May 13 12:51:38 EET 2026
1562,20241209,14,5,13.8,2,99.0,Critical,Wed May 13 12:51:38 EET 2026
1563,20241216,14,5,16.2,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
1564,20241223,14,5,14.6,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
1565,20241230,14,5,11.9,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
1566,20190107,3,3,24.4,16,66.8,Busy,Wed May 13 12:51:38 EET 2026
1567,20190114,3,3,27.3,20,77.6,Busy,Wed May 13 12:51:38 EET 2026
1568,20190121,3,3,26.5,14,78.5,Busy,Wed May 13 12:51:38 EET 2026
1569,20190128,3,3,30.3,15,85.0,Congested,Wed May 13 12:51:38 EET 2026
1570,20190204,3,3,33.5,17,94.3,Congested,Wed May 13 12:51:38 EET 2026
1571,20190211,3,3,27.3,15,79.4,Busy,Wed May 13 12:51:38 EET 2026
1572,20190218,3,3,23.7,17,65.7,Busy,Wed May 13 12:51:38 EET 2026
1573,20190225,3,3,34.2,29,96.4,Critical,Wed May 13 12:51:38 EET 2026
1574,20190304,3,3,31.4,26,90.4,Congested,Wed May 13 12:51:38 EET 2026
1575,20190311,3,3,37.9,29,99.0,Critical,Wed May 13 12:51:38 EET 2026
1576,20190318,3,3,30.2,13,85.5,Congested,Wed May 13 12:51:38 EET 2026
1577,20190325,3,3,25.7,5,73.2,Busy,Wed May 13 12:51:38 EET 2026
1578,20190401,3,3,28.6,4,78.7,Busy,Wed May 13 12:51:38 EET 2026
1579,20190408,3,3,30.7,9,80.7,Congested,Wed May 13 12:51:38 EET 2026
1580,20190415,3,3,30.5,18,82.8,Congested,Wed May 13 12:51:38 EET 2026
1581,20190422,3,3,35.1,19,91.2,Congested,Wed May 13 12:51:38 EET 2026
1582,20190429,3,3,38.0,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
1583,20190506,3,3,28.4,15,83.7,Congested,Wed May 13 12:51:38 EET 2026
1584,20190513,3,3,33.9,15,93.1,Congested,Wed May 13 12:51:38 EET 2026
1585,20190520,3,3,21.3,12,67.6,Busy,Wed May 13 12:51:38 EET 2026
1586,20190527,3,3,31.0,12,85.5,Congested,Wed May 13 12:51:38 EET 2026
1587,20190603,3,3,37.8,33,99.0,Critical,Wed May 13 12:51:38 EET 2026
1588,20190610,3,3,28.9,9,74.7,Busy,Wed May 13 12:51:38 EET 2026
1589,20190617,3,3,28.2,12,72.7,Busy,Wed May 13 12:51:38 EET 2026
1590,20190624,3,3,26.7,5,72.9,Busy,Wed May 13 12:51:38 EET 2026
1591,20190701,3,3,25.5,18,63.5,Busy,Wed May 13 12:51:38 EET 2026
1592,20190708,3,3,28.0,14,79.7,Busy,Wed May 13 12:51:38 EET 2026
1593,20190715,3,3,24.4,12,66.2,Busy,Wed May 13 12:51:38 EET 2026
1594,20190722,3,3,26.7,12,84.2,Congested,Wed May 13 12:51:38 EET 2026
1595,20190729,3,3,30.4,20,87.7,Congested,Wed May 13 12:51:38 EET 2026
1596,20190805,3,3,28.8,15,78.0,Busy,Wed May 13 12:51:38 EET 2026
1597,20190812,3,3,38.0,30,99.0,Critical,Wed May 13 12:51:38 EET 2026
1598,20190819,3,3,24.6,10,72.3,Busy,Wed May 13 12:51:38 EET 2026
1599,20190826,3,3,24.9,9,78.2,Busy,Wed May 13 12:51:38 EET 2026
1600,20190902,3,3,36.8,20,99.0,Critical,Wed May 13 12:51:38 EET 2026
1601,20190909,3,3,32.3,27,85.7,Congested,Wed May 13 12:51:38 EET 2026
1602,20190916,3,3,32.1,15,87.5,Congested,Wed May 13 12:51:38 EET 2026
1603,20190923,3,3,33.0,12,92.9,Congested,Wed May 13 12:51:38 EET 2026
1604,20190930,3,3,24.5,13,68.3,Busy,Wed May 13 12:51:38 EET 2026
1605,20191007,3,3,25.1,5,71.9,Busy,Wed May 13 12:51:38 EET 2026
1606,20191014,3,3,24.1,0,68.7,Busy,Wed May 13 12:51:38 EET 2026
1607,20191021,3,3,28.1,25,85.1,Congested,Wed May 13 12:51:38 EET 2026
1608,20191028,3,3,29.3,7,76.8,Busy,Wed May 13 12:51:38 EET 2026
1609,20191104,3,3,33.7,21,90.9,Congested,Wed May 13 12:51:38 EET 2026
1610,20191111,3,3,20.0,6,52.4,Normal,Wed May 13 12:51:38 EET 2026
1611,20191118,3,3,27.2,12,75.0,Busy,Wed May 13 12:51:38 EET 2026
1612,20191125,3,3,30.4,16,83.4,Congested,Wed May 13 12:51:38 EET 2026
1613,20191202,3,3,31.7,11,88.1,Congested,Wed May 13 12:51:38 EET 2026
1614,20191209,3,3,23.7,22,60.8,Busy,Wed May 13 12:51:38 EET 2026
1615,20191216,3,3,24.3,25,65.6,Busy,Wed May 13 12:51:38 EET 2026
1616,20191223,3,3,26.5,13,72.5,Busy,Wed May 13 12:51:38 EET 2026
1617,20191230,3,3,16.5,8,46.0,Normal,Wed May 13 12:51:38 EET 2026
1618,20200106,3,4,34.1,15,98.2,Critical,Wed May 13 12:51:38 EET 2026
1619,20200113,3,4,31.4,11,82.8,Congested,Wed May 13 12:51:38 EET 2026
1620,20200120,3,4,34.5,18,99.0,Critical,Wed May 13 12:51:38 EET 2026
1621,20200127,3,4,32.8,11,92.2,Congested,Wed May 13 12:51:38 EET 2026
1622,20200203,3,4,30.9,17,83.2,Congested,Wed May 13 12:51:38 EET 2026
1623,20200210,3,4,36.3,12,93.8,Congested,Wed May 13 12:51:38 EET 2026
1624,20200217,3,4,26.6,12,76.4,Busy,Wed May 13 12:51:38 EET 2026
1625,20200224,3,4,26.9,12,80.8,Congested,Wed May 13 12:51:38 EET 2026
1626,20200302,3,4,23.3,4,65.4,Busy,Wed May 13 12:51:38 EET 2026
1627,20200309,3,4,22.2,14,64.4,Busy,Wed May 13 12:51:38 EET 2026
1628,20200316,3,4,29.3,16,83.9,Congested,Wed May 13 12:51:38 EET 2026
1629,20200323,3,4,18.9,8,54.8,Normal,Wed May 13 12:51:38 EET 2026
1630,20200330,3,4,28.2,19,78.7,Busy,Wed May 13 12:51:38 EET 2026
1631,20200406,3,4,87.4,41,99.0,Critical,Wed May 13 12:51:38 EET 2026
1632,20200413,3,4,56.5,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
1633,20200420,3,4,76.8,65,99.0,Critical,Wed May 13 12:51:38 EET 2026
1634,20200427,3,4,66.8,11,99.0,Critical,Wed May 13 12:51:38 EET 2026
1635,20200504,3,4,74.4,19,99.0,Critical,Wed May 13 12:51:38 EET 2026
1636,20200511,3,4,54.5,38,99.0,Critical,Wed May 13 12:51:38 EET 2026
1637,20200518,3,4,56.4,45,99.0,Critical,Wed May 13 12:51:38 EET 2026
1638,20200525,3,4,43.3,21,99.0,Critical,Wed May 13 12:51:38 EET 2026
1639,20200601,3,4,54.0,24,99.0,Critical,Wed May 13 12:51:38 EET 2026
1640,20200608,3,4,53.1,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
1641,20200615,3,4,64.0,20,99.0,Critical,Wed May 13 12:51:38 EET 2026
1642,20200622,3,4,95.4,81,99.0,Critical,Wed May 13 12:51:38 EET 2026
1643,20200629,3,4,123.8,73,99.0,Critical,Wed May 13 12:51:38 EET 2026
1644,20200706,3,4,76.9,63,99.0,Critical,Wed May 13 12:51:38 EET 2026
1645,20200713,3,4,43.7,29,99.0,Critical,Wed May 13 12:51:38 EET 2026
1646,20200720,3,4,59.6,26,99.0,Critical,Wed May 13 12:51:38 EET 2026
1647,20200727,3,4,97.4,35,99.0,Critical,Wed May 13 12:51:38 EET 2026
1648,20200803,3,4,62.5,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
1649,20200810,3,4,32.8,27,92.8,Congested,Wed May 13 12:51:38 EET 2026
1650,20200817,3,4,32.3,1,90.0,Congested,Wed May 13 12:51:38 EET 2026
1651,20200824,3,4,50.5,36,99.0,Critical,Wed May 13 12:51:38 EET 2026
1652,20200831,3,4,89.7,37,99.0,Critical,Wed May 13 12:51:38 EET 2026
1653,20200907,3,4,63.2,48,99.0,Critical,Wed May 13 12:51:38 EET 2026
1654,20200914,3,4,67.6,41,99.0,Critical,Wed May 13 12:51:38 EET 2026
1655,20200921,3,4,62.3,24,99.0,Critical,Wed May 13 12:51:38 EET 2026
1656,20200928,3,4,39.8,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
1657,20201005,3,4,44.1,25,99.0,Critical,Wed May 13 12:51:38 EET 2026
1658,20201012,3,4,71.1,38,99.0,Critical,Wed May 13 12:51:38 EET 2026
1659,20201019,3,4,70.8,64,99.0,Critical,Wed May 13 12:51:38 EET 2026
1660,20201026,3,4,56.1,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
1661,20201102,3,4,69.2,37,99.0,Critical,Wed May 13 12:51:38 EET 2026
1662,20201109,3,4,88.2,54,99.0,Critical,Wed May 13 12:51:38 EET 2026
1663,20201116,3,4,79.6,36,99.0,Critical,Wed May 13 12:51:38 EET 2026
1664,20201123,3,4,102.7,32,99.0,Critical,Wed May 13 12:51:38 EET 2026
1665,20201130,3,4,72.1,26,99.0,Critical,Wed May 13 12:51:38 EET 2026
1666,20201207,3,4,73.1,68,99.0,Critical,Wed May 13 12:51:38 EET 2026
1667,20201214,3,4,42.8,19,99.0,Critical,Wed May 13 12:51:38 EET 2026
