trade_fact_sk,date_key,exporter_geo_sk,importer_geo_sk,era_sk,trade_category_sk,trade_value_bn_usd,yoy_growth_pct,effective_tariff_rate_pct,trade_active,supply_chain_integrated,concentration_risk
1403,20230101,6,15,5,23,138.67,9.38,2.5,1,1,0.752
1404,20230101,6,15,5,24,138.67,9.38,2.5,1,1,0.752
1405,20230101,6,15,5,30,138.67,9.38,2.5,1,1,0.752
1406,20230101,6,15,5,34,138.67,9.38,2.5,1,1,0.752
1407,20230101,6,15,5,35,138.67,9.38,2.5,1,1,0.752
1408,20230101,6,15,5,39,138.67,9.38,2.5,1,1,0.752
1409,20230101,6,15,5,46,138.67,9.38,2.5,1,1,0.752
1410,20230101,6,15,5,47,138.67,9.38,2.5,1,1,0.752
1411,20240101,6,15,5,6,141.31,1.9,2.5,1,1,0.39
1412,20240101,6,15,5,7,141.31,1.9,2.5,1,1,0.39
1413,20240101,6,15,5,8,141.31,1.9,2.5,1,1,0.39
1414,20240101,6,15,5,9,141.31,1.9,2.5,1,1,0.39
1415,20240101,6,15,5,14,141.31,1.9,2.5,1,1,0.39
1416,20240101,6,15,5,20,141.31,1.9,2.5,1,1,0.39
1417,20240101,6,15,5,21,141.31,1.9,2.5,1,1,0.39
1418,20240101,6,15,5,23,141.31,1.9,2.5,1,1,0.39
1419,20240101,6,15,5,24,141.31,1.9,2.5,1,1,0.39
1420,20240101,6,15,5,30,141.31,1.9,2.5,1,1,0.39
1421,20240101,6,15,5,34,141.31,1.9,2.5,1,1,0.39
1422,20240101,6,15,5,35,141.31,1.9,2.5,1,1,0.39
1423,20240101,6,15,5,39,141.31,1.9,2.5,1,1,0.39
1424,20240101,6,15,5,46,141.31,1.9,2.5,1,1,0.39
1425,20240101,6,15,5,47,141.31,1.9,2.5,1,1,0.39
1426,20000101,6,28,1,6,12.12,0.0,2.5,1,1,0.312
1427,20000101,6,28,1,7,12.12,0.0,2.5,1,1,0.312
1428,20000101,6,28,1,8,12.12,0.0,2.5,1,1,0.312
1429,20000101,6,28,1,9,12.12,0.0,2.5,1,1,0.312
1430,20000101,6,28,1,14,12.12,0.0,2.5,1,1,0.312
1431,20000101,6,28,1,20,12.12,0.0,2.5,1,1,0.312
1432,20000101,6,28,1,21,12.12,0.0,2.5,1,1,0.312
1433,20000101,6,28,1,23,12.12,0.0,2.5,1,1,0.312
1434,20000101,6,28,1,24,12.12,0.0,2.5,1,1,0.312
1435,20000101,6,28,1,30,12.12,0.0,2.5,1,1,0.312
1436,20000101,6,28,1,34,12.12,0.0,2.5,1,1,0.312
1437,20000101,6,28,1,35,12.12,0.0,2.5,1,1,0.312
1438,20000101,6,28,1,39,12.12,0.0,2.5,1,1,0.312
1439,20000101,6,28,1,46,12.12,0.0,2.5,1,1,0.312
1440,20000101,6,28,1,47,12.12,0.0,2.5,1,1,0.312
1441,20010101,6,28,1,6,12.67,4.54,2.5,1,1,0.383
1442,20010101,6,28,1,7,12.67,4.54,2.5,1,1,0.383
1443,20010101,6,28,1,8,12.67,4.54,2.5,1,1,0.383
1444,20010101,6,28,1,9,12.67,4.54,2.5,1,1,0.383
1445,20010101,6,28,1,14,12.67,4.54,2.5,1,1,0.383
1446,20010101,6,28,1,20,12.67,4.54,2.5,1,1,0.383
1447,20010101,6,28,1,21,12.67,4.54,2.5,1,1,0.383
1448,20010101,6,28,1,23,12.67,4.54,2.5,1,1,0.383
1449,20010101,6,28,1,24,12.67,4.54,2.5,1,1,0.383
1450,20010101,6,28,1,30,12.67,4.54,2.5,1,1,0.383
1451,20010101,6,28,1,34,12.67,4.54,2.5,1,1,0.383
1452,20010101,6,28,1,35,12.67,4.54,2.5,1,1,0.383
1453,20010101,6,28,1,39,12.67,4.54,2.5,1,1,0.383
1454,20010101,6,28,1,46,12.67,4.54,2.5,1,1,0.383
1455,20010101,6,28,1,47,12.67,4.54,2.5,1,1,0.383
1456,20020101,6,28,1,6,12.23,-3.47,2.5,1,1,0.374
1457,20020101,6,28,1,7,12.23,-3.47,2.5,1,1,0.374
1458,20020101,6,28,1,8,12.23,-3.47,2.5,1,1,0.374
1459,20020101,6,28,1,9,12.23,-3.47,2.5,1,1,0.374
1460,20020101,6,28,1,14,12.23,-3.47,2.5,1,1,0.374
1461,20020101,6,28,1,20,12.23,-3.47,2.5,1,1,0.374
1462,20020101,6,28,1,21,12.23,-3.47,2.5,1,1,0.374
1463,20020101,6,28,1,23,12.23,-3.47,2.5,1,1,0.374
1464,20020101,6,28,1,24,12.23,-3.47,2.5,1,1,0.374
1465,20020101,6,28,1,30,12.23,-3.47,2.5,1,1,0.374
1466,20020101,6,28,1,34,12.23,-3.47,2.5,1,1,0.374
1467,20020101,6,28,1,35,12.23,-3.47,2.5,1,1,0.374
1468,20020101,6,28,1,39,12.23,-3.47,2.5,1,1,0.374
1469,20020101,6,28,1,46,12.23,-3.47,2.5,1,1,0.374
1470,20020101,6,28,1,47,12.23,-3.47,2.5,1,1,0.374
1471,20030101,6,28,1,6,13.95,14.06,2.5,1,1,0.56
1472,20030101,6,28,1,7,13.95,14.06,2.5,1,1,0.56
1473,20030101,6,28,1,8,13.95,14.06,2.5,1,1,0.56
1474,20030101,6,28,1,9,13.95,14.06,2.5,1,1,0.56
1475,20030101,6,28,1,14,13.95,14.06,2.5,1,1,0.56
1476,20030101,6,28,1,20,13.95,14.06,2.5,1,1,0.56
1477,20030101,6,28,1,21,13.95,14.06,2.5,1,1,0.56
1478,20030101,6,28,1,23,13.95,14.06,2.5,1,1,0.56
1479,20030101,6,28,1,24,13.95,14.06,2.5,1,1,0.56
1480,20030101,6,28,1,30,13.95,14.06,2.5,1,1,0.56
1481,20030101,6,28,1,34,13.95,14.06,2.5,1,1,0.56
1482,20030101,6,28,1,35,13.95,14.06,2.5,1,1,0.56
1483,20030101,6,28,1,39,13.95,14.06,2.5,1,1,0.56
1484,20030101,6,28,1,46,13.95,14.06,2.5,1,1,0.56
1485,20030101,6,28,1,47,13.95,14.06,2.5,1,1,0.56
1486,20040101,6,28,1,6,14.51,4.01,2.5,1,1,0.258
1487,20040101,6,28,1,7,14.51,4.01,2.5,1,1,0.258
1488,20040101,6,28,1,8,14.51,4.01,2.5,1,1,0.258
1489,20040101,6,28,1,9,14.51,4.01,2.5,1,1,0.258
1490,20040101,6,28,1,14,14.51,4.01,2.5,1,1,0.258
1491,20040101,6,28,1,20,14.51,4.01,2.5,1,1,0.258
1492,20040101,6,28,1,21,14.51,4.01,2.5,1,1,0.258
1493,20040101,6,28,1,23,14.51,4.01,2.5,1,1,0.258
1494,20040101,6,28,1,24,14.51,4.01,2.5,1,1,0.258
1495,20040101,6,28,1,30,14.51,4.01,2.5,1,1,0.258
1496,20040101,6,28,1,34,14.51,4.01,2.5,1,1,0.258
1497,20040101,6,28,1,35,14.51,4.01,2.5,1,1,0.258
1498,20040101,6,28,1,39,14.51,4.01,2.5,1,1,0.258
1499,20040101,6,28,1,46,14.51,4.01,2.5,1,1,0.258
1500,20040101,6,28,1,47,14.51,4.01,2.5,1,1,0.258
1501,20050101,6,28,1,6,15.48,6.69,2.5,1,1,0.359
1502,20050101,6,28,1,7,15.48,6.69,2.5,1,1,0.359
1503,20050101,6,28,1,8,15.48,6.69,2.5,1,1,0.359
1504,20050101,6,28,1,9,15.48,6.69,2.5,1,1,0.359
1505,20050101,6,28,1,14,15.48,6.69,2.5,1,1,0.359
1506,20050101,6,28,1,20,15.48,6.69,2.5,1,1,0.359
1507,20050101,6,28,1,21,15.48,6.69,2.5,1,1,0.359
1508,20050101,6,28,1,23,15.48,6.69,2.5,1,1,0.359
1509,20050101,6,28,1,24,15.48,6.69,2.5,1,1,0.359
1510,20050101,6,28,1,30,15.48,6.69,2.5,1,1,0.359
1511,20050101,6,28,1,34,15.48,6.69,2.5,1,1,0.359
1512,20050101,6,28,1,35,15.48,6.69,2.5,1,1,0.359
1513,20050101,6,28,1,39,15.48,6.69,2.5,1,1,0.359
1514,20050101,6,28,1,46,15.48,6.69,2.5,1,1,0.359
1515,20050101,6,28,1,47,15.48,6.69,2.5,1,1,0.359
1516,20060101,6,28,1,6,16.0,3.36,2.5,1,1,0.197
1517,20060101,6,28,1,7,16.0,3.36,2.5,1,1,0.197
1518,20060101,6,28,1,8,16.0,3.36,2.5,1,1,0.197
1519,20060101,6,28,1,9,16.0,3.36,2.5,1,1,0.197
1520,20060101,6,28,1,14,16.0,3.36,2.5,1,1,0.197
1521,20060101,6,28,1,20,16.0,3.36,2.5,1,1,0.197
1522,20060101,6,28,1,21,16.0,3.36,2.5,1,1,0.197
1523,20060101,6,28,1,23,16.0,3.36,2.5,1,1,0.197
1524,20060101,6,28,1,24,16.0,3.36,2.5,1,1,0.197
1525,20060101,6,28,1,30,16.0,3.36,2.5,1,1,0.197
1526,20060101,6,28,1,34,16.0,3.36,2.5,1,1,0.197
1527,20060101,6,28,1,35,16.0,3.36,2.5,1,1,0.197
1528,20060101,6,28,1,39,16.0,3.36,2.5,1,1,0.197
1529,20060101,6,28,1,46,16.0,3.36,2.5,1,1,0.197
1530,20060101,6,28,1,47,16.0,3.36,2.5,1,1,0.197
1531,20070101,6,28,1,6,16.78,4.88,2.5,1,1,0.28
1532,20070101,6,28,1,7,16.78,4.88,2.5,1,1,0.28
1533,20070101,6,28,1,8,16.78,4.88,2.5,1,1,0.28
1534,20070101,6,28,1,9,16.78,4.88,2.5,1,1,0.28
1535,20070101,6,28,1,14,16.78,4.88,2.5,1,1,0.28
1536,20070101,6,28,1,20,16.78,4.88,2.5,1,1,0.28
1537,20070101,6,28,1,21,16.78,4.88,2.5,1,1,0.28
1538,20070101,6,28,1,23,16.78,4.88,2.5,1,1,0.28
1539,20070101,6,28,1,24,16.78,4.88,2.5,1,1,0.28
1540,20070101,6,28,1,30,16.78,4.88,2.5,1,1,0.28
1541,20070101,6,28,1,34,16.78,4.88,2.5,1,1,0.28
1542,20070101,6,28,1,35,16.78,4.88,2.5,1,1,0.28
1543,20070101,6,28,1,39,16.78,4.88,2.5,1,1,0.28
1544,20070101,6,28,1,46,16.78,4.88,2.5,1,1,0.28
1545,20070101,6,28,1,47,16.78,4.88,2.5,1,1,0.28
1546,20080101,6,28,2,6,17.58,4.77,2.5,1,1,0.438
1547,20080101,6,28,2,7,17.58,4.77,2.5,1,1,0.438
1548,20080101,6,28,2,8,17.58,4.77,2.5,1,1,0.438
1549,20080101,6,28,2,9,17.58,4.77,2.5,1,1,0.438
1550,20080101,6,28,2,14,17.58,4.77,2.5,1,1,0.438
1551,20080101,6,28,2,20,17.58,4.77,2.5,1,1,0.438
1552,20080101,6,28,2,21,17.58,4.77,2.5,1,1,0.438
1553,20080101,6,28,2,23,17.58,4.77,2.5,1,1,0.438
1554,20080101,6,28,2,24,17.58,4.77,2.5,1,1,0.438
1555,20080101,6,28,2,30,17.58,4.77,2.5,1,1,0.438
1556,20080101,6,28,2,34,17.58,4.77,2.5,1,1,0.438
1557,20080101,6,28,2,35,17.58,4.77,2.5,1,1,0.438
1558,20080101,6,28,2,39,17.58,4.77,2.5,1,1,0.438
1559,20080101,6,28,2,46,17.58,4.77,2.5,1,1,0.438
1560,20080101,6,28,2,47,17.58,4.77,2.5,1,1,0.438
1561,20090101,6,28,2,6,15.19,-13.59,2.5,1,1,0.323
1562,20090101,6,28,2,7,15.19,-13.59,2.5,1,1,0.323
1563,20090101,6,28,2,8,15.19,-13.59,2.5,1,1,0.323
1564,20090101,6,28,2,9,15.19,-13.59,2.5,1,1,0.323
1565,20090101,6,28,2,14,15.19,-13.59,2.5,1,1,0.323
1566,20090101,6,28,2,20,15.19,-13.59,2.5,1,1,0.323
1567,20090101,6,28,2,21,15.19,-13.59,2.5,1,1,0.323
1568,20090101,6,28,2,23,15.19,-13.59,2.5,1,1,0.323
1569,20090101,6,28,2,24,15.19,-13.59,2.5,1,1,0.323
1570,20090101,6,28,2,30,15.19,-13.59,2.5,1,1,0.323
1571,20090101,6,28,2,34,15.19,-13.59,2.5,1,1,0.323
1572,20090101,6,28,2,35,15.19,-13.59,2.5,1,1,0.323
1573,20090101,6,28,2,39,15.19,-13.59,2.5,1,1,0.323
1574,20090101,6,28,2,46,15.19,-13.59,2.5,1,1,0.323
1575,20090101,6,28,2,47,15.19,-13.59,2.5,1,1,0.323
1576,20100101,6,28,3,6,18.12,19.29,2.5,1,1,0.318
1577,20100101,6,28,3,7,18.12,19.29,2.5,1,1,0.318
1578,20100101,6,28,3,8,18.12,19.29,2.5,1,1,0.318
1579,20100101,6,28,3,9,18.12,19.29,2.5,1,1,0.318
1580,20100101,6,28,3,14,18.12,19.29,2.5,1,1,0.318
1581,20100101,6,28,3,20,18.12,19.29,2.5,1,1,0.318
1582,20100101,6,28,3,21,18.12,19.29,2.5,1,1,0.318
1583,20100101,6,28,3,23,18.12,19.29,2.5,1,1,0.318
1584,20100101,6,28,3,24,18.12,19.29,2.5,1,1,0.318
1585,20100101,6,28,3,30,18.12,19.29,2.5,1,1,0.318
1586,20100101,6,28,3,34,18.12,19.29,2.5,1,1,0.318
1587,20100101,6,28,3,35,18.12,19.29,2.5,1,1,0.318
1588,20100101,6,28,3,39,18.12,19.29,2.5,1,1,0.318
1589,20100101,6,28,3,46,18.12,19.29,2.5,1,1,0.318
1590,20100101,6,28,3,47,18.12,19.29,2.5,1,1,0.318
1591,20110101,6,28,3,6,19.68,8.61,2.5,1,1,0.38
1592,20110101,6,28,3,7,19.68,8.61,2.5,1,1,0.38
1593,20110101,6,28,3,8,19.68,8.61,2.5,1,1,0.38
1594,20110101,6,28,3,9,19.68,8.61,2.5,1,1,0.38
1595,20110101,6,28,3,14,19.68,8.61,2.5,1,1,0.38
1596,20110101,6,28,3,20,19.68,8.61,2.5,1,1,0.38
1597,20110101,6,28,3,21,19.68,8.61,2.5,1,1,0.38
1598,20110101,6,28,3,23,19.68,8.61,2.5,1,1,0.38
1599,20110101,6,28,3,24,19.68,8.61,2.5,1,1,0.38
1600,20110101,6,28,3,30,19.68,8.61,2.5,1,1,0.38
1601,20110101,6,28,3,34,19.68,8.61,2.5,1,1,0.38
1602,20110101,6,28,3,35,19.68,8.61,2.5,1,1,0.38
1603,20110101,6,28,3,39,19.68,8.61,2.5,1,1,0.38
1604,20110101,6,28,3,46,19.68,8.61,2.5,1,1,0.38
1605,20110101,6,28,3,47,19.68,8.61,2.5,1,1,0.38
1606,20120101,6,28,3,6,16.87,-14.28,2.5,1,1,0.249
1607,20120101,6,28,3,7,16.87,-14.28,2.5,1,1,0.249
1608,20120101,6,28,3,8,16.87,-14.28,2.5,1,1,0.249
1609,20120101,6,28,3,9,16.87,-14.28,2.5,1,1,0.249
1610,20120101,6,28,3,14,16.87,-14.28,2.5,1,1,0.249
1611,20120101,6,28,3,20,16.87,-14.28,2.5,1,1,0.249
1612,20120101,6,28,3,21,16.87,-14.28,2.5,1,1,0.249
1613,20120101,6,28,3,23,16.87,-14.28,2.5,1,1,0.249
1614,20120101,6,28,3,24,16.87,-14.28,2.5,1,1,0.249
1615,20120101,6,28,3,30,16.87,-14.28,2.5,1,1,0.249
1616,20120101,6,28,3,34,16.87,-14.28,2.5,1,1,0.249
1617,20120101,6,28,3,35,16.87,-14.28,2.5,1,1,0.249
1618,20120101,6,28,3,39,16.87,-14.28,2.5,1,1,0.249
1619,20120101,6,28,3,46,16.87,-14.28,2.5,1,1,0.249
1620,20120101,6,28,3,47,16.87,-14.28,2.5,1,1,0.249
1621,20130101,6,28,3,6,17.08,1.24,2.5,1,1,0.251
1622,20130101,6,28,3,7,17.08,1.24,2.5,1,1,0.251
1623,20130101,6,28,3,8,17.08,1.24,2.5,1,1,0.251
1624,20130101,6,28,3,9,17.08,1.24,2.5,1,1,0.251
1625,20130101,6,28,3,14,17.08,1.24,2.5,1,1,0.251
1626,20130101,6,28,3,20,17.08,1.24,2.5,1,1,0.251
1627,20130101,6,28,3,21,17.08,1.24,2.5,1,1,0.251
1628,20130101,6,28,3,23,17.08,1.24,2.5,1,1,0.251
1629,20130101,6,28,3,24,17.08,1.24,2.5,1,1,0.251
1630,20130101,6,28,3,30,17.08,1.24,2.5,1,1,0.251
1631,20130101,6,28,3,34,17.08,1.24,2.5,1,1,0.251
1632,20130101,6,28,3,35,17.08,1.24,2.5,1,1,0.251
1633,20130101,6,28,3,39,17.08,1.24,2.5,1,1,0.251
1634,20130101,6,28,3,46,17.08,1.24,2.5,1,1,0.251
1635,20130101,6,28,3,47,17.08,1.24,2.5,1,1,0.251
1636,20140101,6,28,3,6,18.11,6.03,2.5,1,1,0.217
1637,20140101,6,28,3,7,18.11,6.03,2.5,1,1,0.217
1638,20140101,6,28,3,8,18.11,6.03,2.5,1,1,0.217
1639,20140101,6,28,3,9,18.11,6.03,2.5,1,1,0.217
1640,20140101,6,28,3,14,18.11,6.03,2.5,1,1,0.217
1641,20140101,6,28,3,20,18.11,6.03,2.5,1,1,0.217
1642,20140101,6,28,3,21,18.11,6.03,2.5,1,1,0.217
1643,20140101,6,28,3,23,18.11,6.03,2.5,1,1,0.217
1644,20140101,6,28,3,24,18.11,6.03,2.5,1,1,0.217
1645,20140101,6,28,3,30,18.11,6.03,2.5,1,1,0.217
1646,20140101,6,28,3,34,18.11,6.03,2.5,1,1,0.217
1647,20140101,6,28,3,35,18.11,6.03,2.5,1,1,0.217
1648,20140101,6,28,3,39,18.11,6.03,2.5,1,1,0.217
1649,20140101,6,28,3,46,18.11,6.03,2.5,1,1,0.217
1650,20140101,6,28,3,47,18.11,6.03,2.5,1,1,0.217
1651,20150101,6,28,3,6,17.5,-3.37,2.5,1,1,0.487
1652,20150101,6,28,3,7,17.5,-3.37,2.5,1,1,0.487
1653,20150101,6,28,3,8,17.5,-3.37,2.5,1,1,0.487
1654,20150101,6,28,3,9,17.5,-3.37,2.5,1,1,0.487
1655,20150101,6,28,3,14,17.5,-3.37,2.5,1,1,0.487
1656,20150101,6,28,3,20,17.5,-3.37,2.5,1,1,0.487
1657,20150101,6,28,3,21,17.5,-3.37,2.5,1,1,0.487
1658,20150101,6,28,3,23,17.5,-3.37,2.5,1,1,0.487
1659,20150101,6,28,3,24,17.5,-3.37,2.5,1,1,0.487
1660,20150101,6,28,3,30,17.5,-3.37,2.5,1,1,0.487
1661,20150101,6,28,3,34,17.5,-3.37,2.5,1,1,0.487
1662,20150101,6,28,3,35,17.5,-3.37,2.5,1,1,0.487
1663,20150101,6,28,3,39,17.5,-3.37,2.5,1,1,0.487
1664,20150101,6,28,3,46,17.5,-3.37,2.5,1,1,0.487
1665,20150101,6,28,3,47,17.5,-3.37,2.5,1,1,0.487
1666,20160101,6,28,3,6,17.36,-0.8,2.5,1,1,0.431
1667,20160101,6,28,3,7,17.36,-0.8,2.5,1,1,0.431
1668,20160101,6,28,3,8,17.36,-0.8,2.5,1,1,0.431
1669,20160101,6,28,3,9,17.36,-0.8,2.5,1,1,0.431
1670,20160101,6,28,3,14,17.36,-0.8,2.5,1,1,0.431
1671,20160101,6,28,3,20,17.36,-0.8,2.5,1,1,0.431
1672,20160101,6,28,3,21,17.36,-0.8,2.5,1,1,0.431
1673,20160101,6,28,3,23,17.36,-0.8,2.5,1,1,0.431
1674,20160101,6,28,3,24,17.36,-0.8,2.5,1,1,0.431
1675,20160101,6,28,3,30,17.36,-0.8,2.5,1,1,0.431
1676,20160101,6,28,3,34,17.36,-0.8,2.5,1,1,0.431
1677,20160101,6,28,3,35,17.36,-0.8,2.5,1,1,0.431
1678,20160101,6,28,3,39,17.36,-0.8,2.5,1,1,0.431
1679,20160101,6,28,3,46,17.36,-0.8,2.5,1,1,0.431
1680,20160101,6,28,3,47,17.36,-0.8,2.5,1,1,0.431
1681,20170101,6,28,3,6,16.58,-4.49,2.5,1,1,0.306
1682,20170101,6,28,3,7,16.58,-4.49,2.5,1,1,0.306
1683,20170101,6,28,3,8,16.58,-4.49,2.5,1,1,0.306
1684,20170101,6,28,3,9,16.58,-4.49,2.5,1,1,0.306
1685,20170101,6,28,3,14,16.58,-4.49,2.5,1,1,0.306
1686,20170101,6,28,3,20,16.58,-4.49,2.5,1,1,0.306
1687,20170101,6,28,3,21,16.58,-4.49,2.5,1,1,0.306
1688,20170101,6,28,3,23,16.58,-4.49,2.5,1,1,0.306
1689,20170101,6,28,3,24,16.58,-4.49,2.5,1,1,0.306
1690,20170101,6,28,3,30,16.58,-4.49,2.5,1,1,0.306
1691,20170101,6,28,3,34,16.58,-4.49,2.5,1,1,0.306
1692,20170101,6,28,3,35,16.58,-4.49,2.5,1,1,0.306
1693,20170101,6,28,3,39,16.58,-4.49,2.5,1,1,0.306
1694,20170101,6,28,3,46,16.58,-4.49,2.5,1,1,0.306
1695,20170101,6,28,3,47,16.58,-4.49,2.5,1,1,0.306
1696,20180101,6,28,3,6,17.11,3.2,2.5,1,1,0.386
1697,20180101,6,28,3,7,17.11,3.2,2.5,1,1,0.386
1698,20180101,6,28,3,8,17.11,3.2,2.5,1,1,0.386
1699,20180101,6,28,3,9,17.11,3.2,2.5,1,1,0.386
1700,20180101,6,28,3,14,17.11,3.2,2.5,1,1,0.386
1701,20180101,6,28,3,20,17.11,3.2,2.5,1,1,0.386
1702,20180101,6,28,3,21,17.11,3.2,2.5,1,1,0.386
1703,20180101,6,28,3,23,17.11,3.2,2.5,1,1,0.386
1704,20180101,6,28,3,24,17.11,3.2,2.5,1,1,0.386
1705,20180101,6,28,3,30,17.11,3.2,2.5,1,1,0.386
1706,20180101,6,28,3,34,17.11,3.2,2.5,1,1,0.386
1707,20180101,6,28,3,35,17.11,3.2,2.5,1,1,0.386
1708,20180101,6,28,3,39,17.11,3.2,2.5,1,1,0.386
1709,20180101,6,28,3,46,17.11,3.2,2.5,1,1,0.386
1710,20180101,6,28,3,47,17.11,3.2,2.5,1,1,0.386
1711,20190101,6,28,3,6,17.01,-0.58,2.5,1,1,0.598
1712,20190101,6,28,3,7,17.01,-0.58,2.5,1,1,0.598
1713,20190101,6,28,3,8,17.01,-0.58,2.5,1,1,0.598
1714,20190101,6,28,3,9,17.01,-0.58,2.5,1,1,0.598
1715,20190101,6,28,3,14,17.01,-0.58,2.5,1,1,0.598
1716,20190101,6,28,3,20,17.01,-0.58,2.5,1,1,0.598
1717,20190101,6,28,3,21,17.01,-0.58,2.5,1,1,0.598
1718,20190101,6,28,3,23,17.01,-0.58,2.5,1,1,0.598
1719,20190101,6,28,3,24,17.01,-0.58,2.5,1,1,0.598
1720,20190101,6,28,3,30,17.01,-0.58,2.5,1,1,0.598
1721,20190101,6,28,3,34,17.01,-0.58,2.5,1,1,0.598
1722,20190101,6,28,3,35,17.01,-0.58,2.5,1,1,0.598
1723,20190101,6,28,3,39,17.01,-0.58,2.5,1,1,0.598
1724,20190101,6,28,3,46,17.01,-0.58,2.5,1,1,0.598
1725,20190101,6,28,3,47,17.01,-0.58,2.5,1,1,0.598
1726,20200101,6,28,4,6,15.28,-10.17,2.5,1,1,0.486
1727,20200101,6,28,4,7,15.28,-10.17,2.5,1,1,0.486
1728,20200101,6,28,4,8,15.28,-10.17,2.5,1,1,0.486
1729,20200101,6,28,4,9,15.28,-10.17,2.5,1,1,0.486
1730,20200101,6,28,4,14,15.28,-10.17,2.5,1,1,0.486
1731,20200101,6,28,4,20,15.28,-10.17,2.5,1,1,0.486
1732,20200101,6,28,4,21,15.28,-10.17,2.5,1,1,0.486
1733,20200101,6,28,4,23,15.28,-10.17,2.5,1,1,0.486
1734,20200101,6,28,4,24,15.28,-10.17,2.5,1,1,0.486
1735,20200101,6,28,4,30,15.28,-10.17,2.5,1,1,0.486
1736,20200101,6,28,4,34,15.28,-10.17,2.5,1,1,0.486
1737,20200101,6,28,4,35,15.28,-10.17,2.5,1,1,0.486
1738,20200101,6,28,4,39,15.28,-10.17,2.5,1,1,0.486
1739,20200101,6,28,4,46,15.28,-10.17,2.5,1,1,0.486
1740,20200101,6,28,4,47,15.28,-10.17,2.5,1,1,0.486
1741,20210101,6,28,4,6,19.83,29.78,2.5,1,1,0.387
1742,20210101,6,28,4,7,19.83,29.78,2.5,1,1,0.387
1743,20210101,6,28,4,8,19.83,29.78,2.5,1,1,0.387
1744,20210101,6,28,4,9,19.83,29.78,2.5,1,1,0.387
1745,20210101,6,28,4,14,19.83,29.78,2.5,1,1,0.387
1746,20210101,6,28,4,20,19.83,29.78,2.5,1,1,0.387
1747,20210101,6,28,4,21,19.83,29.78,2.5,1,1,0.387
1748,20210101,6,28,4,23,19.83,29.78,2.5,1,1,0.387
1749,20210101,6,28,4,24,19.83,29.78,2.5,1,1,0.387
1750,20210101,6,28,4,30,19.83,29.78,2.5,1,1,0.387
1751,20210101,6,28,4,34,19.83,29.78,2.5,1,1,0.387
1752,20210101,6,28,4,35,19.83,29.78,2.5,1,1,0.387
1753,20210101,6,28,4,39,19.83,29.78,2.5,1,1,0.387
1754,20210101,6,28,4,46,19.83,29.78,2.5,1,1,0.387
1755,20210101,6,28,4,47,19.83,29.78,2.5,1,1,0.387
1756,20220101,6,28,4,6,19.19,-3.23,2.5,1,1,0.573
1757,20220101,6,28,4,7,19.19,-3.23,2.5,1,1,0.573
1758,20220101,6,28,4,8,19.19,-3.23,2.5,1,1,0.573
1759,20220101,6,28,4,9,19.19,-3.23,2.5,1,1,0.573
1760,20220101,6,28,4,14,19.19,-3.23,2.5,1,1,0.573
1761,20220101,6,28,4,20,19.19,-3.23,2.5,1,1,0.573
1762,20220101,6,28,4,21,19.19,-3.23,2.5,1,1,0.573
1763,20220101,6,28,4,23,19.19,-3.23,2.5,1,1,0.573
1764,20220101,6,28,4,24,19.19,-3.23,2.5,1,1,0.573
1765,20220101,6,28,4,30,19.19,-3.23,2.5,1,1,0.573
1766,20220101,6,28,4,34,19.19,-3.23,2.5,1,1,0.573
1767,20220101,6,28,4,35,19.19,-3.23,2.5,1,1,0.573
1768,20220101,6,28,4,39,19.19,-3.23,2.5,1,1,0.573
1769,20220101,6,28,4,46,19.19,-3.23,2.5,1,1,0.573
1770,20220101,6,28,4,47,19.19,-3.23,2.5,1,1,0.573
1771,20230101,6,28,5,6,21.14,10.16,2.5,1,1,0.325
1772,20230101,6,28,5,7,21.14,10.16,2.5,1,1,0.325
1773,20230101,6,28,5,8,21.14,10.16,2.5,1,1,0.325
1774,20230101,6,28,5,9,21.14,10.16,2.5,1,1,0.325
1775,20230101,6,28,5,14,21.14,10.16,2.5,1,1,0.325
1776,20230101,6,28,5,20,21.14,10.16,2.5,1,1,0.325
1777,20230101,6,28,5,21,21.14,10.16,2.5,1,1,0.325
1778,20230101,6,28,5,23,21.14,10.16,2.5,1,1,0.325
1779,20230101,6,28,5,24,21.14,10.16,2.5,1,1,0.325
1780,20230101,6,28,5,30,21.14,10.16,2.5,1,1,0.325
1781,20230101,6,28,5,34,21.14,10.16,2.5,1,1,0.325
1782,20230101,6,28,5,35,21.14,10.16,2.5,1,1,0.325
1783,20230101,6,28,5,39,21.14,10.16,2.5,1,1,0.325
1784,20230101,6,28,5,46,21.14,10.16,2.5,1,1,0.325
1785,20230101,6,28,5,47,21.14,10.16,2.5,1,1,0.325
1786,20240101,6,28,5,6,19.27,-8.85,2.5,1,1,0.284
1787,20240101,6,28,5,7,19.27,-8.85,2.5,1,1,0.284
1788,20240101,6,28,5,8,19.27,-8.85,2.5,1,1,0.284
1789,20240101,6,28,5,9,19.27,-8.85,2.5,1,1,0.284
1790,20240101,6,28,5,14,19.27,-8.85,2.5,1,1,0.284
1791,20240101,6,28,5,20,19.27,-8.85,2.5,1,1,0.284
1792,20240101,6,28,5,21,19.27,-8.85,2.5,1,1,0.284
1793,20240101,6,28,5,23,19.27,-8.85,2.5,1,1,0.284
1794,20240101,6,28,5,24,19.27,-8.85,2.5,1,1,0.284
