week_start,year,port,country,region,throughput_teu_mn,vessels_at_anchor,avg_wait_days,congestion_index,port_utilization_pct,berth_delay_hrs,date
2021-03-08,2021,Shenzhen,China,Asia,28,101,95.9,3.69,99.0,1142.2,2021-03-08
2021-03-15,2021,Shenzhen,China,Asia,28,30,100.6,3.87,99.0,1194.4,2021-03-15
2021-03-22,2021,Shenzhen,China,Asia,28,23,68.2,2.62,99.0,827.7,2021-03-22
2021-03-29,2021,Shenzhen,China,Asia,28,128,202.4,7.79,99.0,2435.3,2021-03-29
2021-04-05,2021,Shenzhen,China,Asia,28,2,73.7,2.84,99.0,876.6,2021-04-05
2021-04-12,2021,Shenzhen,China,Asia,28,60,113.5,4.37,99.0,1369.7,2021-04-12
2021-04-19,2021,Shenzhen,China,Asia,28,89,162.5,6.25,99.0,1951.3,2021-04-19
2021-04-26,2021,Shenzhen,China,Asia,28,41,91.8,3.53,99.0,1103.1,2021-04-26
2021-05-03,2021,Shenzhen,China,Asia,28,45,139.5,5.37,99.0,1680.3,2021-05-03
2021-05-10,2021,Shenzhen,China,Asia,28,87,158.4,6.09,99.0,1910.8,2021-05-10
2021-05-17,2021,Shenzhen,China,Asia,28,61,130.5,5.02,99.0,1558.7,2021-05-17
2021-05-24,2021,Shenzhen,China,Asia,28,42,87.4,3.36,99.0,1055.9,2021-05-24
2021-05-31,2021,Shenzhen,China,Asia,28,30,79.3,3.05,99.0,951.6,2021-05-31
2021-06-07,2021,Shenzhen,China,Asia,28,49,101.6,3.91,99.0,1215.1,2021-06-07
2021-06-14,2021,Shenzhen,China,Asia,28,65,85.5,3.29,99.0,1024.7,2021-06-14
2021-06-21,2021,Shenzhen,China,Asia,28,58,96.6,3.72,99.0,1155.2,2021-06-21
2021-06-28,2021,Shenzhen,China,Asia,28,85,111.8,4.3,99.0,1332.7,2021-06-28
2021-07-05,2021,Shenzhen,China,Asia,28,69,95.9,3.69,99.0,1149.9,2021-07-05
2021-07-12,2021,Shenzhen,China,Asia,28,46,116.1,4.47,99.0,1389.9,2021-07-12
2021-07-19,2021,Shenzhen,China,Asia,28,43,139.5,5.37,99.0,1680.9,2021-07-19
2021-07-26,2021,Shenzhen,China,Asia,28,44,92.1,3.54,99.0,1096.1,2021-07-26
2021-08-02,2021,Shenzhen,China,Asia,28,63,176.4,6.79,99.0,2131.1,2021-08-02
2021-08-09,2021,Shenzhen,China,Asia,28,37,84.5,3.25,99.0,1013.4,2021-08-09
2021-08-16,2021,Shenzhen,China,Asia,28,21,109.2,4.2,99.0,1308.5,2021-08-16
2021-08-23,2021,Shenzhen,China,Asia,28,77,134.7,5.18,99.0,1616.8,2021-08-23
2021-08-30,2021,Shenzhen,China,Asia,28,34,55.9,2.15,99.0,686.4,2021-08-30
2021-09-06,2021,Shenzhen,China,Asia,28,30,116.9,4.5,99.0,1399.9,2021-09-06
2021-09-13,2021,Shenzhen,China,Asia,28,70,138.7,5.33,99.0,1650.8,2021-09-13
2021-09-20,2021,Shenzhen,China,Asia,28,109,129.4,4.98,99.0,1559.9,2021-09-20
2021-09-27,2021,Shenzhen,China,Asia,28,99,174.7,6.72,99.0,2098.3,2021-09-27
2021-10-04,2021,Shenzhen,China,Asia,28,119,188.8,7.26,99.0,2262.4,2021-10-04
2021-10-11,2021,Shenzhen,China,Asia,28,50,107.5,4.13,99.0,1298.9,2021-10-11
2021-10-18,2021,Shenzhen,China,Asia,28,23,45.6,1.75,99.0,535.9,2021-10-18
2021-10-25,2021,Shenzhen,China,Asia,28,48,152.4,5.86,99.0,1844.1,2021-10-25
2021-11-01,2021,Shenzhen,China,Asia,28,112,174.5,6.71,99.0,2093.0,2021-11-01
2021-11-08,2021,Shenzhen,China,Asia,28,181,259.3,8.0,99.0,3100.0,2021-11-08
2021-11-15,2021,Shenzhen,China,Asia,28,71,146.2,5.62,99.0,1757.6,2021-11-15
2021-11-22,2021,Shenzhen,China,Asia,28,66,104.6,4.02,99.0,1250.8,2021-11-22
2021-11-29,2021,Shenzhen,China,Asia,28,56,150.1,5.77,99.0,1796.8,2021-11-29
2021-12-06,2021,Shenzhen,China,Asia,28,78,183.2,7.05,99.0,2212.5,2021-12-06
2021-12-13,2021,Shenzhen,China,Asia,28,0,86.7,3.34,99.0,1037.8,2021-12-13
2021-12-20,2021,Shenzhen,China,Asia,28,29,82.4,3.17,99.0,999.2,2021-12-20
2021-12-27,2021,Shenzhen,China,Asia,28,101,124.2,4.78,99.0,1488.2,2021-12-27
2022-01-03,2022,Shenzhen,China,Asia,28,49,76.8,2.95,99.0,929.4,2022-01-03
2022-01-10,2022,Shenzhen,China,Asia,28,43,79.8,3.07,99.0,954.6,2022-01-10
2022-01-17,2022,Shenzhen,China,Asia,28,18,61.4,2.36,99.0,742.2,2022-01-17
2022-01-24,2022,Shenzhen,China,Asia,28,20,125.9,4.84,99.0,1508.4,2022-01-24
2022-01-31,2022,Shenzhen,China,Asia,28,40,109.6,4.21,99.0,1303.5,2022-01-31
2022-02-07,2022,Shenzhen,China,Asia,28,45,99.8,3.84,99.0,1195.5,2022-02-07
2022-02-14,2022,Shenzhen,China,Asia,28,30,121.0,4.66,99.0,1462.6,2022-02-14
2022-02-21,2022,Shenzhen,China,Asia,28,58,88.3,3.4,99.0,1059.4,2022-02-21
2022-02-28,2022,Shenzhen,China,Asia,28,55,77.8,2.99,99.0,941.8,2022-02-28
2022-03-07,2022,Shenzhen,China,Asia,28,49,60.5,2.33,99.0,719.8,2022-03-07
2022-03-14,2022,Shenzhen,China,Asia,28,58,82.0,3.16,99.0,982.5,2022-03-14
2022-03-21,2022,Shenzhen,China,Asia,28,59,111.0,4.27,99.0,1326.2,2022-03-21
2022-03-28,2022,Shenzhen,China,Asia,28,46,97.6,3.75,99.0,1178.3,2022-03-28
2022-04-04,2022,Shenzhen,China,Asia,28,67,74.7,2.87,99.0,895.4,2022-04-04
2022-04-11,2022,Shenzhen,China,Asia,28,17,70.0,2.69,99.0,853.8,2022-04-11
2022-04-18,2022,Shenzhen,China,Asia,28,27,90.1,3.47,99.0,1067.6,2022-04-18
2022-04-25,2022,Shenzhen,China,Asia,28,25,73.5,2.83,99.0,863.7,2022-04-25
2022-05-02,2022,Shenzhen,China,Asia,28,63,84.0,3.23,99.0,992.6,2022-05-02
2022-05-09,2022,Shenzhen,China,Asia,28,19,67.9,2.61,99.0,804.8,2022-05-09
2022-05-16,2022,Shenzhen,China,Asia,28,73,143.0,5.5,99.0,1728.6,2022-05-16
2022-05-23,2022,Shenzhen,China,Asia,28,51,85.9,3.3,99.0,1019.9,2022-05-23
2022-05-30,2022,Shenzhen,China,Asia,28,75,71.9,2.76,99.0,864.7,2022-05-30
2022-06-06,2022,Shenzhen,China,Asia,28,46,64.4,2.48,99.0,760.3,2022-06-06
2022-06-13,2022,Shenzhen,China,Asia,28,72,73.0,2.81,99.0,872.4,2022-06-13
2022-06-20,2022,Shenzhen,China,Asia,28,6,70.5,2.71,99.0,847.5,2022-06-20
2022-06-27,2022,Shenzhen,China,Asia,28,79,109.4,4.21,99.0,1317.2,2022-06-27
2022-07-04,2022,Shenzhen,China,Asia,28,18,29.5,1.13,86.3,357.2,2022-07-04
2022-07-11,2022,Shenzhen,China,Asia,28,19,38.6,1.48,99.0,450.4,2022-07-11
2022-07-18,2022,Shenzhen,China,Asia,28,11,26.9,1.03,74.9,319.5,2022-07-18
2022-07-25,2022,Shenzhen,China,Asia,28,26,32.0,1.23,96.39999999999999,391.7,2022-07-25
2022-08-01,2022,Shenzhen,China,Asia,28,13,37.8,1.46,99.0,460.0,2022-08-01
2022-08-08,2022,Shenzhen,China,Asia,28,22,47.3,1.82,99.0,553.8,2022-08-08
2022-08-15,2022,Shenzhen,China,Asia,28,0,32.3,1.24,99.0,392.9,2022-08-15
2022-08-22,2022,Shenzhen,China,Asia,28,6,29.9,1.15,93.89999999999999,350.4,2022-08-22
2022-08-29,2022,Shenzhen,China,Asia,28,8,27.2,1.05,82.1,331.5,2022-08-29
2022-09-05,2022,Shenzhen,China,Asia,28,35,47.3,1.82,99.0,575.6,2022-09-05
2022-09-12,2022,Shenzhen,China,Asia,28,1,29.7,1.14,86.3,349.7,2022-09-12
2022-09-19,2022,Shenzhen,China,Asia,28,7,30.0,1.15,88.1,364.6,2022-09-19
2022-09-26,2022,Shenzhen,China,Asia,28,3,53.9,2.07,99.0,640.3,2022-09-26
2022-10-03,2022,Shenzhen,China,Asia,28,19,42.5,1.63,99.0,515.7,2022-10-03
2022-10-10,2022,Shenzhen,China,Asia,28,22,44.6,1.71,99.0,537.1,2022-10-10
2022-10-17,2022,Shenzhen,China,Asia,28,14,33.1,1.27,97.3,404.7,2022-10-17
2022-10-24,2022,Shenzhen,China,Asia,28,28,37.4,1.44,99.0,452.0,2022-10-24
2022-10-31,2022,Shenzhen,China,Asia,28,23,30.9,1.19,94.6,391.9,2022-10-31
2022-11-07,2022,Shenzhen,China,Asia,28,25,37.9,1.46,99.0,454.3,2022-11-07
2022-11-14,2022,Shenzhen,China,Asia,28,18,32.9,1.27,99.0,404.0,2022-11-14
2022-11-21,2022,Shenzhen,China,Asia,28,14,37.9,1.46,99.0,444.4,2022-11-21
2022-11-28,2022,Shenzhen,China,Asia,28,19,53.2,2.04,99.0,640.2,2022-11-28
2022-12-05,2022,Shenzhen,China,Asia,28,17,37.9,1.46,99.0,446.6,2022-12-05
2022-12-12,2022,Shenzhen,China,Asia,28,28,54.1,2.08,99.0,659.9,2022-12-12
2022-12-19,2022,Shenzhen,China,Asia,28,19,31.7,1.22,95.19999999999999,370.8,2022-12-19
2022-12-26,2022,Shenzhen,China,Asia,28,21,33.5,1.29,98.5,399.5,2022-12-26
2023-01-02,2023,Shenzhen,China,Asia,28,34,33.6,1.29,93.5,407.3,2023-01-02
2023-01-09,2023,Shenzhen,China,Asia,28,11,32.9,1.27,97.7,400.6,2023-01-09
2023-01-16,2023,Shenzhen,China,Asia,28,22,42.1,1.62,99.0,514.9,2023-01-16
2023-01-23,2023,Shenzhen,China,Asia,28,15,43.0,1.66,99.0,520.5,2023-01-23
2023-01-30,2023,Shenzhen,China,Asia,28,3,28.6,1.1,77.8,344.0,2023-01-30
2023-02-06,2023,Shenzhen,China,Asia,28,7,37.8,1.45,99.0,455.0,2023-02-06
2023-02-13,2023,Shenzhen,China,Asia,28,29,49.2,1.89,99.0,593.8,2023-02-13
2023-02-20,2023,Shenzhen,China,Asia,28,15,41.5,1.6,99.0,498.8,2023-02-20
2023-02-27,2023,Shenzhen,China,Asia,28,21,27.3,1.05,80.4,341.7,2023-02-27
2023-03-06,2023,Shenzhen,China,Asia,28,11,20.6,0.79,67.60000000000001,240.5,2023-03-06
2023-03-13,2023,Shenzhen,China,Asia,28,13,33.7,1.3,98.4,406.7,2023-03-13
2023-03-20,2023,Shenzhen,China,Asia,28,11,25.4,0.98,78.2,302.9,2023-03-20
2023-03-27,2023,Shenzhen,China,Asia,28,20,27.3,1.05,84.89999999999999,319.7,2023-03-27
2023-04-03,2023,Shenzhen,China,Asia,28,6,25.4,0.98,78.4,306.9,2023-04-03
2023-04-10,2023,Shenzhen,China,Asia,28,17,42.8,1.64,99.0,520.5,2023-04-10
2023-04-17,2023,Shenzhen,China,Asia,28,16,30.6,1.18,85.5,362.2,2023-04-17
2023-04-24,2023,Shenzhen,China,Asia,28,14,45.2,1.74,99.0,523.4,2023-04-24
2023-05-01,2023,Shenzhen,China,Asia,28,13,30.5,1.17,98.5,356.8,2023-05-01
2023-05-08,2023,Shenzhen,China,Asia,28,31,41.5,1.6,99.0,495.1,2023-05-08
2023-05-15,2023,Shenzhen,China,Asia,28,4,36.4,1.4,99.0,446.5,2023-05-15
2023-05-22,2023,Shenzhen,China,Asia,28,18,40.0,1.54,99.0,484.6,2023-05-22
2023-05-29,2023,Shenzhen,China,Asia,28,15,42.6,1.64,99.0,521.4,2023-05-29
2023-06-05,2023,Shenzhen,China,Asia,28,12,41.6,1.6,99.0,496.2,2023-06-05
2023-06-12,2023,Shenzhen,China,Asia,28,2,35.6,1.37,99.0,437.9,2023-06-12
2023-06-19,2023,Shenzhen,China,Asia,28,13,40.5,1.56,99.0,488.8,2023-06-19
2023-06-26,2023,Shenzhen,China,Asia,28,20,33.8,1.3,99.0,414.1,2023-06-26
2023-07-03,2023,Shenzhen,China,Asia,28,14,26.4,1.02,77.9,316.6,2023-07-03
2023-07-10,2023,Shenzhen,China,Asia,28,32,43.6,1.68,99.0,526.2,2023-07-10
2023-07-17,2023,Shenzhen,China,Asia,28,14,34.1,1.31,95.5,420.4,2023-07-17
2023-07-24,2023,Shenzhen,China,Asia,28,20,32.4,1.25,99.0,378.6,2023-07-24
2023-07-31,2023,Shenzhen,China,Asia,28,24,27.9,1.07,84.7,329.7,2023-07-31
2023-08-07,2023,Shenzhen,China,Asia,28,26,34.0,1.31,99.0,396.3,2023-08-07
2023-08-14,2023,Shenzhen,China,Asia,28,39,52.8,2.03,99.0,624.2,2023-08-14
2023-08-21,2023,Shenzhen,China,Asia,28,28,45.7,1.76,99.0,546.3,2023-08-21
2023-08-28,2023,Shenzhen,China,Asia,28,38,76.7,2.95,99.0,912.1,2023-08-28
2023-09-04,2023,Shenzhen,China,Asia,28,38,54.7,2.1,99.0,657.9,2023-09-04
2023-09-11,2023,Shenzhen,China,Asia,28,13,48.0,1.85,99.0,578.5,2023-09-11
2023-09-18,2023,Shenzhen,China,Asia,28,28,49.6,1.91,99.0,595.5,2023-09-18
2023-09-25,2023,Shenzhen,China,Asia,28,0,23.1,0.89,72.6,274.0,2023-09-25
2023-10-02,2023,Shenzhen,China,Asia,28,23,32.9,1.26,99.0,398.8,2023-10-02
2023-10-09,2023,Shenzhen,China,Asia,28,35,56.8,2.19,99.0,683.9,2023-10-09
2023-10-16,2023,Shenzhen,China,Asia,28,18,25.5,0.98,66.60000000000001,300.7,2023-10-16
2023-10-23,2023,Shenzhen,China,Asia,28,10,35.3,1.36,99.0,438.3,2023-10-23
2023-10-30,2023,Shenzhen,China,Asia,28,15,46.3,1.78,99.0,544.8,2023-10-30
2023-11-06,2023,Shenzhen,China,Asia,28,18,41.9,1.61,99.0,503.1,2023-11-06
2023-11-13,2023,Shenzhen,China,Asia,28,29,39.2,1.51,99.0,467.0,2023-11-13
2023-11-20,2023,Shenzhen,China,Asia,28,28,57.7,2.22,99.0,687.7,2023-11-20
2023-11-27,2023,Shenzhen,China,Asia,28,5,41.7,1.6,99.0,490.8,2023-11-27
2023-12-04,2023,Shenzhen,China,Asia,28,24,30.2,1.16,88.1,367.8,2023-12-04
2023-12-11,2023,Shenzhen,China,Asia,28,25,51.3,1.97,99.0,619.7,2023-12-11
2023-12-18,2023,Shenzhen,China,Asia,28,24,36.1,1.39,99.0,428.5,2023-12-18
2023-12-25,2023,Shenzhen,China,Asia,28,6,27.6,1.06,86.8,340.4,2023-12-25
2024-01-01,2024,Shenzhen,China,Asia,28,0,30.7,1.18,89.4,372.6,2024-01-01
2024-01-08,2024,Shenzhen,China,Asia,28,18,34.5,1.33,99.0,422.3,2024-01-08
2024-01-15,2024,Shenzhen,China,Asia,28,24,38.2,1.47,99.0,463.1,2024-01-15
2024-01-22,2024,Shenzhen,China,Asia,28,10,39.4,1.51,99.0,478.6,2024-01-22
2024-01-29,2024,Shenzhen,China,Asia,28,28,46.8,1.8,99.0,555.7,2024-01-29
2024-02-05,2024,Shenzhen,China,Asia,28,17,31.5,1.21,93.89999999999999,368.8,2024-02-05
2024-02-12,2024,Shenzhen,China,Asia,28,0,26.5,1.02,66.9,316.5,2024-02-12
2024-02-19,2024,Shenzhen,China,Asia,28,59,62.7,2.41,99.0,753.4,2024-02-19
2024-02-26,2024,Shenzhen,China,Asia,28,4,24.3,0.94,68.2,290.2,2024-02-26
2024-03-04,2024,Shenzhen,China,Asia,28,18,33.5,1.29,99.0,399.7,2024-03-04
2024-03-11,2024,Shenzhen,China,Asia,28,8,35.4,1.36,99.0,413.0,2024-03-11
2024-03-18,2024,Shenzhen,China,Asia,28,17,41.3,1.59,99.0,494.9,2024-03-18
2024-03-25,2024,Shenzhen,China,Asia,28,23,25.7,0.99,74.7,313.7,2024-03-25
2024-04-01,2024,Shenzhen,China,Asia,28,12,46.1,1.77,99.0,557.4,2024-04-01
2024-04-08,2024,Shenzhen,China,Asia,28,21,36.1,1.39,99.0,437.9,2024-04-08
2024-04-15,2024,Shenzhen,China,Asia,28,18,31.1,1.2,96.89999999999999,378.3,2024-04-15
2024-04-22,2024,Shenzhen,China,Asia,28,25,38.3,1.47,99.0,471.5,2024-04-22
2024-04-29,2024,Shenzhen,China,Asia,28,18,34.8,1.34,99.0,413.7,2024-04-29
2024-05-06,2024,Shenzhen,China,Asia,28,15,25.1,0.97,74.6,292.0,2024-05-06
2024-05-13,2024,Shenzhen,China,Asia,28,34,39.8,1.53,99.0,485.5,2024-05-13
2024-05-20,2024,Shenzhen,China,Asia,28,7,18.6,0.72,63.2,220.7,2024-05-20
2024-05-27,2024,Shenzhen,China,Asia,28,24,35.9,1.38,99.0,431.3,2024-05-27
2024-06-03,2024,Shenzhen,China,Asia,28,34,35.7,1.37,99.0,424.9,2024-06-03
2024-06-10,2024,Shenzhen,China,Asia,28,6,27.8,1.07,88.0,334.1,2024-06-10
2024-06-17,2024,Shenzhen,China,Asia,28,11,30.5,1.17,89.4,362.8,2024-06-17
2024-06-24,2024,Shenzhen,China,Asia,28,11,25.6,0.98,75.3,301.0,2024-06-24
2024-07-01,2024,Shenzhen,China,Asia,28,20,36.5,1.4,99.0,436.6,2024-07-01
2024-07-08,2024,Shenzhen,China,Asia,28,62,60.2,2.32,99.0,715.1,2024-07-08
2024-07-15,2024,Shenzhen,China,Asia,28,20,26.9,1.04,79.2,325.1,2024-07-15
2024-07-22,2024,Shenzhen,China,Asia,28,28,57.8,2.22,99.0,698.0,2024-07-22
2024-07-29,2024,Shenzhen,China,Asia,28,23,30.3,1.17,87.5,374.3,2024-07-29
2024-08-05,2024,Shenzhen,China,Asia,28,11,30.3,1.17,86.6,356.2,2024-08-05
2024-08-12,2024,Shenzhen,China,Asia,28,0,31.5,1.21,93.7,374.5,2024-08-12
2024-08-19,2024,Shenzhen,China,Asia,28,25,42.8,1.64,99.0,509.4,2024-08-19
2024-08-26,2024,Shenzhen,China,Asia,28,28,33.1,1.27,96.0,391.4,2024-08-26
2024-09-02,2024,Shenzhen,China,Asia,28,3,26.5,1.02,80.60000000000001,319.2,2024-09-02
2024-09-09,2024,Shenzhen,China,Asia,28,36,48.4,1.86,99.0,579.8,2024-09-09
2024-09-16,2024,Shenzhen,China,Asia,28,5,32.9,1.26,99.0,395.5,2024-09-16
2024-09-23,2024,Shenzhen,China,Asia,28,8,41.3,1.59,99.0,497.3,2024-09-23
2024-09-30,2024,Shenzhen,China,Asia,28,11,36.3,1.4,99.0,452.5,2024-09-30
2024-10-07,2024,Shenzhen,China,Asia,28,18,26.6,1.02,68.30000000000001,324.4,2024-10-07
2024-10-14,2024,Shenzhen,China,Asia,28,8,22.0,0.85,60.699999999999996,262.1,2024-10-14
2024-10-21,2024,Shenzhen,China,Asia,28,1,43.3,1.66,99.0,515.3,2024-10-21
2024-10-28,2024,Shenzhen,China,Asia,28,31,52.1,2.0,99.0,621.6,2024-10-28
2024-11-04,2024,Shenzhen,China,Asia,28,35,51.8,1.99,99.0,619.3,2024-11-04
2024-11-11,2024,Shenzhen,China,Asia,28,12,33.1,1.27,92.4,391.7,2024-11-11
2024-11-18,2024,Shenzhen,China,Asia,28,20,49.7,1.91,99.0,597.2,2024-11-18
2024-11-25,2024,Shenzhen,China,Asia,28,30,61.1,2.35,99.0,728.5,2024-11-25
2024-12-02,2024,Shenzhen,China,Asia,28,16,32.9,1.27,95.6,393.1,2024-12-02
2024-12-09,2024,Shenzhen,China,Asia,28,13,43.8,1.69,99.0,531.5,2024-12-09
2024-12-16,2024,Shenzhen,China,Asia,28,22,28.6,1.1,86.0,341.4,2024-12-16
2024-12-23,2024,Shenzhen,China,Asia,28,8,21.2,0.82,65.2,268.9,2024-12-23
2024-12-30,2024,Shenzhen,China,Asia,28,31,40.5,1.56,99.0,484.4,2024-12-30
2019-01-07,2019,Busan,SouthKorea,Asia,22,6,21.6,1.2,97.5,265.3,2019-01-07
2019-01-14,2019,Busan,SouthKorea,Asia,22,7,18.8,1.04,77.3,239.3,2019-01-14
2019-01-21,2019,Busan,SouthKorea,Asia,22,11,19.8,1.1,84.1,237.8,2019-01-21
2019-01-28,2019,Busan,SouthKorea,Asia,22,11,18.5,1.03,82.89999999999999,215.1,2019-01-28
2019-02-04,2019,Busan,SouthKorea,Asia,22,7,14.4,0.8,55.60000000000001,170.8,2019-02-04
2019-02-11,2019,Busan,SouthKorea,Asia,22,10,16.7,0.93,80.2,184.6,2019-02-11
2019-02-18,2019,Busan,SouthKorea,Asia,22,11,25.3,1.41,99.0,292.5,2019-02-18
2019-02-25,2019,Busan,SouthKorea,Asia,22,10,20.9,1.16,90.3,235.3,2019-02-25
2019-03-04,2019,Busan,SouthKorea,Asia,22,12,18.2,1.01,77.9,227.8,2019-03-04
2019-03-11,2019,Busan,SouthKorea,Asia,22,7,21.3,1.19,98.8,256.4,2019-03-11
2019-03-18,2019,Busan,SouthKorea,Asia,22,9,18.1,1.01,78.9,196.6,2019-03-18
2019-03-25,2019,Busan,SouthKorea,Asia,22,2,17.5,0.97,82.39999999999999,222.8,2019-03-25
2019-04-01,2019,Busan,SouthKorea,Asia,22,9,20.5,1.14,84.6,240.2,2019-04-01
2019-04-08,2019,Busan,SouthKorea,Asia,22,7,24.1,1.34,95.0,297.3,2019-04-08
2019-04-15,2019,Busan,SouthKorea,Asia,22,20,22.5,1.25,99.0,280.1,2019-04-15
2019-04-22,2019,Busan,SouthKorea,Asia,22,0,18.1,1.01,78.7,222.7,2019-04-22
2019-04-29,2019,Busan,SouthKorea,Asia,22,8,17.6,0.98,72.6,203.6,2019-04-29
2019-05-06,2019,Busan,SouthKorea,Asia,22,22,23.7,1.32,99.0,286.8,2019-05-06
2019-05-13,2019,Busan,SouthKorea,Asia,22,10,15.5,0.86,74.4,174.2,2019-05-13
2019-05-20,2019,Busan,SouthKorea,Asia,22,12,19.3,1.07,85.7,244.7,2019-05-20
2019-05-27,2019,Busan,SouthKorea,Asia,22,10,24.4,1.36,99.0,293.8,2019-05-27
2019-06-03,2019,Busan,SouthKorea,Asia,22,9,16.4,0.91,73.6,198.2,2019-06-03
2019-06-10,2019,Busan,SouthKorea,Asia,22,6,15.8,0.88,66.5,182.5,2019-06-10
2019-06-17,2019,Busan,SouthKorea,Asia,22,11,18.9,1.05,85.7,219.5,2019-06-17
2019-06-24,2019,Busan,SouthKorea,Asia,22,14,16.5,0.92,70.89999999999999,198.3,2019-06-24
2019-07-01,2019,Busan,SouthKorea,Asia,22,13,17.5,0.97,80.7,219.3,2019-07-01
2019-07-08,2019,Busan,SouthKorea,Asia,22,5,18.1,1.0,86.0,223.7,2019-07-08
2019-07-15,2019,Busan,SouthKorea,Asia,22,14,16.8,0.93,70.7,213.0,2019-07-15
2019-07-22,2019,Busan,SouthKorea,Asia,22,6,22.5,1.25,99.0,275.9,2019-07-22
2019-07-29,2019,Busan,SouthKorea,Asia,22,8,26.6,1.48,99.0,319.9,2019-07-29
2019-08-05,2019,Busan,SouthKorea,Asia,22,7,14.9,0.83,64.8,170.8,2019-08-05
2019-08-12,2019,Busan,SouthKorea,Asia,22,13,18.9,1.05,82.69999999999999,222.0,2019-08-12
2019-08-19,2019,Busan,SouthKorea,Asia,22,8,17.6,0.98,77.2,220.1,2019-08-19
2019-08-26,2019,Busan,SouthKorea,Asia,22,2,18.7,1.04,79.0,226.3,2019-08-26
2019-09-02,2019,Busan,SouthKorea,Asia,22,17,21.3,1.18,99.0,256.7,2019-09-02
2019-09-09,2019,Busan,SouthKorea,Asia,22,2,20.2,1.12,89.2,233.6,2019-09-09
2019-09-16,2019,Busan,SouthKorea,Asia,22,22,17.8,0.99,78.5,207.1,2019-09-16
2019-09-23,2019,Busan,SouthKorea,Asia,22,7,19.1,1.06,79.10000000000001,246.4,2019-09-23
2019-09-30,2019,Busan,SouthKorea,Asia,22,12,21.1,1.17,90.0,251.0,2019-09-30
2019-10-07,2019,Busan,SouthKorea,Asia,22,13,22.7,1.26,86.0,291.6,2019-10-07
2019-10-14,2019,Busan,SouthKorea,Asia,22,10,18.5,1.03,84.5,225.7,2019-10-14
2019-10-21,2019,Busan,SouthKorea,Asia,22,7,20.1,1.12,82.3,243.8,2019-10-21
2019-10-28,2019,Busan,SouthKorea,Asia,22,7,22.3,1.24,93.8,277.5,2019-10-28
2019-11-04,2019,Busan,SouthKorea,Asia,22,6,16.8,0.93,71.3,201.2,2019-11-04
2019-11-11,2019,Busan,SouthKorea,Asia,22,5,14.2,0.79,62.5,172.4,2019-11-11
2019-11-18,2019,Busan,SouthKorea,Asia,22,20,21.4,1.19,98.8,264.3,2019-11-18
2019-11-25,2019,Busan,SouthKorea,Asia,22,6,17.6,0.98,76.4,215.9,2019-11-25
2019-12-02,2019,Busan,SouthKorea,Asia,22,13,20.4,1.13,87.7,250.6,2019-12-02
2019-12-09,2019,Busan,SouthKorea,Asia,22,15,21.7,1.21,94.1,254.3,2019-12-09
2019-12-16,2019,Busan,SouthKorea,Asia,22,5,15.8,0.88,69.6,194.1,2019-12-16
2019-12-23,2019,Busan,SouthKorea,Asia,22,5,14.6,0.81,64.1,167.5,2019-12-23
2019-12-30,2019,Busan,SouthKorea,Asia,22,8,19.2,1.07,80.4,231.0,2019-12-30
2020-01-06,2020,Busan,SouthKorea,Asia,22,5,19.1,1.06,81.8,232.8,2020-01-06
2020-01-13,2020,Busan,SouthKorea,Asia,22,1,16.1,0.89,63.4,189.3,2020-01-13
2020-01-20,2020,Busan,SouthKorea,Asia,22,6,14.8,0.82,70.7,166.2,2020-01-20
2020-01-27,2020,Busan,SouthKorea,Asia,22,17,17.3,0.96,76.4,204.1,2020-01-27
2020-02-03,2020,Busan,SouthKorea,Asia,22,10,17.6,0.98,83.0,206.7,2020-02-03
2020-02-10,2020,Busan,SouthKorea,Asia,22,2,16.1,0.89,70.0,181.6,2020-02-10
2020-02-17,2020,Busan,SouthKorea,Asia,22,4,16.8,0.93,77.10000000000001,197.4,2020-02-17
2020-02-24,2020,Busan,SouthKorea,Asia,22,1,19.1,1.06,83.3,219.6,2020-02-24
2020-03-02,2020,Busan,SouthKorea,Asia,22,17,16.9,0.94,76.9,201.6,2020-03-02
2020-03-09,2020,Busan,SouthKorea,Asia,22,7,29.1,1.62,99.0,336.8,2020-03-09
2020-03-16,2020,Busan,SouthKorea,Asia,22,2,17.4,0.96,76.2,208.7,2020-03-16
2020-03-23,2020,Busan,SouthKorea,Asia,22,13,17.2,0.95,72.2,208.9,2020-03-23
2020-03-30,2020,Busan,SouthKorea,Asia,22,2,20.4,1.13,85.2,244.7,2020-03-30
2020-04-06,2020,Busan,SouthKorea,Asia,22,41,48.4,2.69,99.0,578.2,2020-04-06
2020-04-13,2020,Busan,SouthKorea,Asia,22,17,30.8,1.71,99.0,367.8,2020-04-13
2020-04-20,2020,Busan,SouthKorea,Asia,22,24,38.9,2.16,99.0,461.2,2020-04-20
2020-04-27,2020,Busan,SouthKorea,Asia,22,0,45.6,2.53,99.0,538.0,2020-04-27
2020-05-04,2020,Busan,SouthKorea,Asia,22,22,57.5,3.19,99.0,689.3,2020-05-04
2020-05-11,2020,Busan,SouthKorea,Asia,22,13,33.5,1.86,99.0,398.7,2020-05-11
2020-05-18,2020,Busan,SouthKorea,Asia,22,8,35.2,1.96,99.0,423.1,2020-05-18
2020-05-25,2020,Busan,SouthKorea,Asia,22,6,43.9,2.44,99.0,533.1,2020-05-25
